Time (s),X Axis (m/s^2),Y Axis (m/s^2),Z Axis (m/s^2)
6.139309509,-0.185697746,1.00603179,0.714109315
6.139915203,-0.291078605,0.155799856,0.347671326
6.140520896,0.029854012,-0.363919382,-0.406759826
6.14112659,-0.16653759,-0.385474558,-0.605546447
6.141732283,0.343601571,-0.83573823,-0.548065978
6.142337977,0.623818856,-0.857293405,-0.057086975
6.142943671,0.595078621,-0.083702097,0.218340272
6.143549364,-0.022836418,0.603668509,0.110564393
6.144155058,-0.322213859,0.941366263,0.520112733
6.144760751,-0.279103508,0.270760794,0.500952576
6.145366445,-0.207252922,-0.337574167,-0.195998107
6.145972138,-0.245573234,0.007308645,-0.533695861
6.146577832,-0.16174755,-0.624976511,-0.07864215
6.147183525,0.578313485,-0.704012155,0.165649842
6.147789219,0.484907723,-0.399844675,-0.07864215
6.148394912,0.173555184,0.117479544,-0.160072814
6.149000606,-0.616801261,1.247928763,0.548852967
6.149606299,-0.499445304,0.524632864,0.529692811
6.150211993,-0.077921867,-0.478880319,-0.327724182
6.150817686,0.022668953,0.182145071,-0.49058551
6.15142338,-0.101872062,-0.380684519,-0.222343322
6.152029073,0.381921883,-0.47409028,-0.100197326
6.152634767,0.554363289,-0.193872995,0.12253949
6.15324046,0.025063973,-0.215428171,-0.061877014
6.153846154,-0.437174797,0.950946341,0.141699647
6.154451847,-0.384484367,0.701864309,0.556038025
6.155057541,0.161580086,-0.054961862,0.048293885
6.155663234,-0.255153312,0.031258841,-0.193603088
6.156268928,0.096914559,-0.095677194,-0.152887756
6.156874621,0.14241993,-0.677666941,-0.246293517
6.157480315,0.659744149,-0.47409028,0.089009217
6.158086008,0.535203133,-0.241773386,0.333301209
6.158691702,-0.497050285,0.967711477,0.235105408
6.159297396,-0.389274406,0.90544097,0.754824647
6.159903089,-0.3150288,-0.148367624,0.457842225
6.160508783,-0.147377433,-0.122022409,-0.751642639
6.161114476,0.010693856,-0.557915964,-0.754037658
6.16172017,0.417847176,-0.622581491,-0.684582092
6.162325863,0.278936043,-0.68245698,-0.394784728
6.162931557,0.554363289,-0.122022409,0.17522992
6.16353725,-0.065946769,0.867120657,0.884155701
6.164142944,-0.386879386,0.986871634,1.14760785
6.164748637,-0.147377433,0.428832083,0.776379822
6.165354331,-0.125822258,-0.392659616,0.318931092
6.165960024,-0.26473339,0.019283743,-0.409154846
6.166565718,0.137629891,-0.385474558,-0.265453674
6.167171411,0.592683602,-0.720777292,-0.090617248
6.167777105,0.408267098,-0.105257273,-0.207973205
6.168382798,0.125654793,0.177355032,-0.037926818
6.168988492,-0.331793937,0.900650931,0.568013123
6.169594185,-0.293473625,0.795270071,0.424311951
6.170199879,0.101704598,-0.354339304,-0.179232971
6.170805572,-0.338978996,0.119874563,-0.512140685
6.171411266,-0.255153312,-0.361524362,-0.217553283
6.172016959,0.278936043,-0.668086862,0.000393494
6.172622653,0.336416512,-0.019036569,0.100984315
6.173228346,-0.101872062,-0.074122019,0.031528748
6.17383404,-0.681466789,1.00603179,0.191995057
6.174439733,-0.240783195,0.452782278,0.817095154
6.175045427,0.04182911,-0.145972605,0.007578553
6.175651121,-0.252758293,0.124664602,-0.425919982
6.176256814,-0.030021476,-0.284883737,-0.198393127
6.176862508,0.262170907,-0.641741648,-0.296588928
6.177468201,0.429822274,-0.399844675,0.053083924
6.178073895,0.338811532,-0.133997507,0.009973572
6.178679588,-0.477890129,1.010821829,-0.085827209
6.179285282,-0.355744133,0.879095755,0.766799744
6.179890975,-0.279103508,-0.174712839,0.357251404
6.180496669,-0.149772453,-0.296858835,-0.943244201
6.181102362,-0.204857902,-0.519595652,-0.928874084
6.181708056,0.24301075,-0.605816355,-0.306169006
6.182313749,0.475327645,-0.62737153,-0.176837951
6.182919443,0.568733407,-0.296858835,-0.083432189
6.183525136,0.084939461,0.4432022,0.215945252
6.18413083,-0.669491691,0.869515677,0.754824647
6.184736523,-0.259943351,0.476732473,0.455447205
6.185342217,-0.037206535,-0.387869577,-0.107382385
6.18594791,-0.336583976,-0.083702097,-0.627101623
6.186553604,0.072964364,-0.699222116,-0.296588928
6.187159297,0.738779793,-0.720777292,0.041108826
6.187764991,0.2980962,0.007308645,-0.33490924
6.188370684,0.075359383,0.088739309,0.045898865
6.188976378,-0.458729972,1.176078177,0.623098572
6.189582071,-0.552135734,0.663543997,0.467422303
6.190187765,0.207085457,-0.459720163,-0.093012267
6.190793459,-0.353349113,0.371351614,-0.514535705
6.191399152,-0.144982414,-0.090887155,-0.409154846
6.192004846,0.180740242,-0.591446237,0.07224408
6.192610539,0.314861336,-0.239378366,0.026738709
6.193216233,0.223850594,-0.184292917,0.02434369
6.193821926,-0.480285148,1.135362845,0.522507752
6.19442762,-0.355744133,0.771319876,0.726084412
6.195033313,0.015483895,-0.248958444,0.419521912
6.195639007,-0.075526847,-0.189082956,-0.126542541
6.1962447,0.111284676,-0.500435495,-0.298983947
6.196850394,0.027458992,-0.584261179,-0.272638732
6.197456087,0.405872078,-0.371104441,-0.313354064
6.198061781,0.607053719,-0.095677194,0.017158631
6.198667474,-0.408434562,0.95334136,-0.116962463
6.199273168,-0.16414257,0.783294973,0.563223084
6.199878861,-0.386879386,0.162984915,0.42910199
6.200484555,-0.041996574,-0.368709421,-0.552856017
6.201090248,-0.185697746,-0.371104441,-0.74445758
6.201695942,0.197505379,-0.672876902,-0.557646057
6.202301635,0.585498543,-1.135115671,-0.119357482
6.202907329,0.516042977,-0.050171823,-0.112172424
6.203513022,0.027458992,0.639593802,0.17762494
6.204118716,-0.643146476,0.972501516,1.018276795
6.204724409,-0.379694328,0.49589263,0.503347596
6.205330103,-0.034811515,-0.447745066,-0.28700885
6.205935796,-0.427594718,0.151009817,-0.495375549
6.20654149,-0.092291984,-0.438164987,-0.306169006
6.207147184,0.714829598,-0.775862741,-0.243898498
6.207752877,0.369946785,0.134244681,0.062664002
6.208358571,0.422637215,0.002518606,-0.179232971
6.208964264,-0.441964836,0.972501516,0.141699647
6.209569958,-0.494655265,0.879095755,0.771589783
6.210175651,-0.003676261,-0.299253855,-0.049901916
6.210781345,-0.154562492,0.44559722,-0.722902404
6.211387038,-0.051576652,-0.311228952,-0.346884338
6.211992732,0.401082039,-0.610606394,0.007578553
6.212598425,0.322046395,-0.045381784,-0.085827209
6.213204119,-0.01086132,-0.179502878,0.045898865
6.213809812,-0.274313468,1.123387747,0.091404236
6.214415506,-0.276708488,0.440807181,0.455447205
6.215021199,0.156790047,-0.172317819,0.07224408
6.215626893,-0.183302726,0.177355032,-0.682187072
6.216232586,-0.0084663,-0.32080903,-0.430710021
6.21683828,0.29330616,-0.469300241,-0.126542541
6.217443973,0.45137745,-0.62737153,-0.004396545
6.218049667,0.571128426,-0.157947702,-0.112172424
6.21865536,-0.271918449,0.891070852,-0.164862853
6.219261054,-0.336583976,0.663543997,0.706924256
6.219866747,-0.293473625,0.050418997,0.374016541
6.220472441,-0.049181633,-0.42618989,-0.368439514
6.221078134,-0.123427238,-0.318414011,-0.8450484
6.221683828,0.223850594,-0.562706003,-0.58878131
6.222289522,0.647769051,-0.804602976,0.014763611
6.222895215,0.645374032,-0.162737741,-0.08103717
6.223500909,0.04182911,0.431227102,-0.004396545
6.224106602,-0.540160636,0.907835989,0.9943266
6.224712296,-0.37011425,0.527027884,0.644653748
6.225317989,-0.144982414,-0.356734323,-0.279823791
6.225923683,-0.16174755,-0.11723237,-0.318144103
6.226529376,0.113679696,-0.280093698,-0.452265197
6.22713507,0.575918465,-0.692037058,-0.212763244
6.227740763,0.647769051,-0.126812448,-0.090617248
6.228346457,0.223850594,0.100714407,0.017158631
6.22895215,-0.683861808,1.099437552,0.17762494
6.229557844,-0.456334953,0.929391165,0.462632264
6.230163537,0.003508797,-0.347154245,0.146489686
6.230769231,-0.307843742,0.249205618,-0.270243713
6.231374924,-0.015651359,-0.201058054,-0.33730426
6.231980618,0.322046395,-0.538755808,-0.179232971
6.232586311,0.343601571,-0.253748484,0.0746391
6.233192005,0.044224129,-0.244168405,0.048293885
6.233797698,-0.597641105,0.926996145,0.02194867
6.234403392,-0.446754875,0.764134817,0.445867127
6.235009085,0.077754403,0.038443899,0.089009217
6.235614779,0.03943409,-0.327994089,-0.524115783
6.236220472,-0.025231437,-0.248958444,-0.344489318
6.236826166,-0.137797355,-0.519595652,-0.478610412
6.237431859,0.235825692,-0.605816355,-0.342094299
6.238037553,0.516042977,-0.126812448,-0.037926818
6.238643247,-0.097082023,0.610853567,0.148884705
6.23924894,-0.365324211,0.979686575,1.047017029
6.239854634,-0.377299308,0.218070364,0.302165955
6.240460327,0.235825692,-0.349549265,-0.658236877
6.241066021,-0.144982414,-0.280093698,-0.579201232
6.241671714,-0.11384716,-0.756702585,-0.531300842
6.242277408,0.489697762,-0.98662446,-0.102592346
6.242883101,0.410662117,-0.287278757,-0.009186584
6.243488795,0.235825692,0.368956595,0.263845643
6.244094488,-0.489865226,1.029981985,0.630283631
6.244700182,-0.324608879,0.64917388,0.697344178
6.245305875,-0.003676261,-0.414214792,-0.375624572
6.245911569,-0.291078605,0.115084524,-0.718112365
6.246517262,0.051409188,-0.32320405,-0.28221881
6.247122956,0.674114266,-0.761492624,-0.318144103
6.247728649,0.75314991,-0.203453073,0.079429139
6.248334343,-0.006071281,0.028863821,-0.033136779
6.248940036,-0.652726554,1.137757864,0.383596619
6.24954573,-0.453939933,0.744974661,0.654233826
6.250151423,-0.051576652,-0.256143503,0.017158631
6.250757117,-0.154562492,0.222860403,-0.500165588
6.25136281,-0.06355175,-0.227403269,-0.296588928
6.251968504,0.240615731,-0.430979929,-0.150492736
6.252574197,0.480117684,-0.16752778,-0.203183166
6.253179891,0.180740242,-0.268118601,0.02434369
6.253785584,-0.382089347,1.032377005,0.309351014
6.254391278,-0.568900871,0.816825247,0.474607361
6.254996972,-0.087501945,0.048023977,0.565618104
6.255602665,0.154395028,-0.265723581,0.009973572
6.256208359,-0.168932609,-0.280093698,-0.548065978
6.256814052,-0.291078605,-0.565101023,-0.349279357
6.257419746,0.690879403,-0.73275239,0.009973572
6.258025439,0.583103524,0.004913626,-0.03074176
6.258631133,-0.516210441,0.680309134,0.053083924
6.259236826,-0.144982414,0.876700735,0.730874451
6.25984252,-0.341374015,0.165379934,0.395571717
6.260448213,-0.094687004,-0.438164987,-0.33730426
6.261053907,-0.31981884,-0.332784128,-0.663026916
6.2616596,0.221455575,-0.689642038,-0.564831115
6.262265294,0.628608895,-1.103980417,-0.191208068
6.262870987,0.386711922,-0.356734323,-0.018766662
6.263476681,-0.030021476,0.277945852,-0.270243713
6.264082374,-0.444359855,0.979686575,0.306955994
6.264688068,-0.140192375,0.639593802,0.726084412
6.265293761,-0.015651359,-0.555520944,-0.009186584
6.265899455,-0.374904289,0.031258841,-0.703742248
6.266505148,0.005903817,-0.332784128,-0.447475158
6.267110842,0.717224617,-0.924353952,0.043503846
6.267716535,0.530413094,-0.217823191,0.093799256
6.268322229,0.211875496,0.004913626,-0.459450256
6.268927922,-0.494655265,1.132967825,0.062664002
6.269533616,-0.422804679,0.931786184,0.654233826
6.27013931,-0.015651359,-0.143577585,-0.052296935
6.270745003,-0.135402336,0.328241263,-0.631891662
6.271350697,-0.271918449,-0.002271433,-0.497770568
6.27195639,0.14241993,-0.52678071,0.053083924
6.272562084,0.444192391,-0.363919382,0.108169373
6.273167777,0.283726082,-0.225008249,0.093799256
6.273773471,-0.415619621,0.869515677,0.103379334
6.274379164,-0.3150288,0.838380423,0.716504334
6.274984858,0.001113778,-0.330389109,0.311746033
6.275590551,-0.089896965,-0.304043894,-0.663026916
6.276196245,0.099309578,-0.162737741,-0.531300842
6.276801938,-0.041996574,-0.440560007,-0.296588928
6.277407632,0.405872078,-0.332784128,-0.114567443
6.278013325,0.408267098,-0.213033152,-0.057086975
6.278619019,-0.025231437,0.589298391,0.251870545
6.279224712,-0.231203117,0.768924856,0.864995545
6.279830406,-0.410829582,0.431227102,0.448262147
6.280436099,-0.152167472,-0.335179148,-0.497770568
6.281041793,-0.053971672,-0.514805612,-0.646261779
6.281647486,0.233430672,-0.699222116,-0.567226135
6.28225318,0.34599659,-0.924353952,-0.325329162
6.282858873,0.621423836,-0.172317819,0.211155213
6.283464567,-0.065946769,0.347401419,0.364436463
6.28407026,-0.293473625,1.025191946,0.462632264
6.284675954,-0.516210441,0.665939016,0.395571717
6.285281647,-0.046786613,-0.244168405,0.045898865
6.285887341,-0.228808097,-0.021431589,0.069849061
6.286493035,-0.11384716,-0.32080903,-0.342094299
6.287098728,0.480117684,-0.83334321,-0.445080139
6.287704422,0.645374032,-0.191477976,-0.263058654
6.288310115,0.350786629,-0.059751902,-0.162467834
6.288915809,-0.645541496,0.915021048,0.050688904
6.289521502,-0.16174755,0.874305716,0.505742615
6.290127196,0.034644051,-0.174712839,0.445867127
6.290732889,-0.006071281,0.18933013,-0.516930725
6.291338583,-0.173722648,-0.033406687,-0.358859435
6.291944276,0.187925301,-0.301648874,0.062664002
6.29254997,0.453772469,-0.52678071,0.036318787
6.293155663,0.492092782,-0.181897898,-0.013976623
6.293761357,-0.307843742,0.998846731,-0.272638732
6.29436705,-0.57369091,0.864725638,0.318931092
6.294972744,-0.097082023,0.095924368,0.37880658
6.295578437,-0.147377433,-0.232193308,-0.586386291
6.296184131,0.125654793,-0.122022409,-0.595966369
6.296789824,0.008298836,-0.670481882,-0.339699279
6.297395518,0.453772469,-0.603421335,0.017158631
6.298001211,0.413057137,-0.004666452,0.012368592
6.298606905,-0.255153312,0.49349761,0.057873963
6.299212598,-0.703021965,0.788085013,0.546457947
6.299818292,-0.341374015,0.29231597,0.53208783
6.300423985,0.130444832,-0.390264597,-0.473820373
6.301029679,-0.327003898,-0.208243112,-0.873788635
6.301635373,0.247800789,-0.624976511,-0.545670959
6.302241066,0.597473641,-0.874058542,-0.114567443
6.30284676,0.563943367,-0.196268015,0.235105408
6.303452453,0.017878914,0.23962554,-0.217553283
6.304058147,-0.259943351,1.154523001,0.359646424
6.30466384,-0.516210441,0.838380423,0.869785584
6.305269534,-0.149772453,-0.395054636,-0.085827209
6.305875227,-0.101872062,-0.145972605,-0.665421935
6.306480921,-0.077921867,-0.203453073,-0.4402901
6.307086614,0.135234871,-0.778257761,-0.018766662
6.307692308,0.662139168,-0.011851511,0.12253949
6.308298001,0.475327645,0.079159231,-0.210368225
6.308903695,-0.650331535,0.900650931,-0.016371642
6.309509388,-0.465915031,0.998846731,0.663813904
6.310115082,0.159185067,-0.22261323,0.32611615
6.310720775,0.04182911,0.359376516,-0.516930725
6.311326469,-0.058761711,0.088739309,-0.507350646
6.311932162,0.317256356,-0.440560007,0.005183533
6.312537856,0.060989266,-0.308833933,-0.049901916
6.313143549,0.633398934,-0.184292917,0.134514588
6.313749243,-0.3150288,0.886280813,0.673393983
6.314354936,-0.808402824,0.804850149,0.32851117
6.31496063,-0.118637199,-0.294463816,0.168044861
6.315566323,-0.142587394,-0.193872995,0.3812016
6.316172017,0.0897295,-0.227403269,-0.428315002
6.31677771,0.056199227,-0.646531687,-0.38759967
6.317383404,0.374736825,-0.339969187,-0.200788146
6.317989098,0.317256356,-0.435769968,0.055478943
6.318594791,-0.051576652,0.603668509,0.354856385
6.319200485,-0.391669425,0.996451712,0.659023865
6.319806178,-0.343769035,0.299501028,0.541667908
6.320411872,-0.094687004,-0.22261323,-0.291798889
6.321017565,-0.228808097,-0.533965769,-0.524115783
6.321623259,0.125654793,-0.718382273,-0.816308166
6.322228952,0.623818856,-0.900403757,-0.191208068
6.322834646,0.923196297,-0.347154245,0.1728349
6.323440339,0.070569344,0.488707571,0.038713807
6.324046033,-0.422804679,1.073092337,0.63746869
6.324651726,-0.463520011,0.677914114,0.579988221
6.32525742,-0.034811515,-0.059751902,-0.066667053
6.325863113,-0.178512687,-0.136392527,-0.291798889
6.326468807,-0.298263664,-0.074122019,-0.627101623
6.3270745,0.331626473,-0.98662446,-0.265453674
6.327680194,0.666929207,-0.569891062,0.201575135
6.328285887,0.211875496,-0.062146921,-0.116962463
6.328891581,-0.698231925,0.634803763,0.189600037
6.329497274,-0.57129589,0.974896536,0.591963318
6.330102968,-0.018046379,-0.263328562,0.136909608
6.330708661,0.118469735,0.103109427,-0.389994689
6.331314355,-0.259943351,0.091134329,-0.303773986
6.331920048,0.259775887,-0.488460398,-0.215158264
6.332525742,0.338811532,-0.217823191,0.041108826
6.333131435,0.547178231,-0.232193308,0.048293885
6.333737129,-0.279103508,0.840775442,-0.102592346
6.334342823,-0.528185539,0.982081595,0.654233826
6.334948516,0.14481495,-0.076517038,0.424311951
6.33555421,0.214270516,-0.205848093,-0.411549865
6.336159903,0.360366707,-0.344759226,-0.713322326
6.336765597,0.111284676,-0.704012155,-0.622311584
6.33737129,0.29330616,-0.538755808,-0.164862853
6.337976984,0.362761727,-0.524385691,0.235105408
6.338582677,-0.073131828,0.483917532,0.01955365
6.339188371,-0.482680168,1.065907278,0.402756775
6.339794064,-0.31981884,0.467152395,0.594358338
6.340399758,-0.156957511,-0.256143503,-0.066667053
6.341005451,-0.26712841,-0.670481882,-0.598361389
6.341611145,-0.065946769,-0.62976655,-0.722902404
6.342216838,0.207085457,-0.984229441,-0.277428771
6.342822532,0.614238778,-0.502830515,0.086614197
6.343428225,0.063384285,0.39051177,0.029133729
6.344033919,-0.257548332,1.00363677,0.271030701
6.344639612,-0.47070507,0.620433645,0.299770936
6.345245306,-0.144982414,-0.06693696,0.189600037
6.345850999,-0.070736808,0.038443899,-0.298983947
6.346456693,0.049014168,-0.124417429,-0.473820373
6.347062386,0.719619637,-0.898008737,-0.219948303
6.34766808,0.825000496,-0.225008249,-0.021161682
6.348273773,0.434612313,0.019283743,-0.066667053
6.348879467,-0.429989738,0.644383841,-0.08103717
6.349485161,-0.537765617,1.125782766,0.615913514
6.350090854,-0.065946769,-0.071726999,0.290190858
6.350696548,0.037039071,0.052814016,-0.198393127
6.351302241,-0.31742382,0.057604056,-0.294193908
6.351907935,0.264565926,-0.500435495,0.053083924
6.352513628,0.302886239,-0.268118601,0.235105408
6.353119322,0.607053719,-0.189082956,0.009973572
6.353725015,-0.365324211,0.754554739,-0.155282775
6.354330709,-0.765292472,1.200028372,0.148884705
6.354936402,0.053804207,-0.042986765,0.383596619
6.355542096,-0.228808097,-0.184292917,-0.057086975
6.356147789,-0.216833,-0.064541941,-0.368439514
6.356753483,-0.0084663,-0.57707612,-0.260663635
6.357359176,0.214270516,-0.692037058,-0.186418029
6.35796487,0.360366707,-0.57947114,0.112959412
6.358570563,0.077754403,0.498287649,0.191995057
6.359176257,-0.597641105,1.05872222,0.43149701
6.35978195,-0.365324211,0.380931692,0.651838807
6.360387644,-0.044391593,-0.280093698,-0.263058654
6.360993337,-0.104267082,-0.304043894,-0.892948791
6.361599031,0.063384285,-0.390264597,-0.512140685
6.362204724,0.290911141,-1.000994577,-0.241503478
6.362810418,0.796260262,-0.483670359,-0.097802307
6.363416111,0.305281258,0.309081106,0.031528748
6.364021805,-0.11384716,0.776109915,0.654233826
6.364627498,-0.307843742,0.833590384,0.771589783
6.365233192,-0.082711906,-0.042986765,0.002788514
6.365838886,-0.16653759,-0.205848093,-0.275033752
6.366444579,-0.41801464,-0.083702097,-0.569621154
6.367050273,0.219060555,-0.787837839,-0.054691955
6.367655966,0.616633797,-0.27290864,0.100984315
6.36826166,0.379526864,-0.193872995,-0.251083557
6.368867353,-0.37011425,0.656358938,-0.054691955
6.369473047,-0.645541496,1.243138723,0.342881287
6.37007874,-0.116242179,-0.038196726,0.1728349
6.370684434,0.049014168,0.040838919,-0.627101623
6.371290127,-0.269523429,0.122269583,-0.320539123
6.371895821,0.34599659,-0.397449655,-0.124147521
6.372501514,0.247800789,-0.371104441,-0.121752502
6.373107208,0.472932625,-0.253748484,-0.121752502
6.373712901,-0.123427238,0.536607962,-0.155282775
6.374318595,-0.219228019,1.008426809,0.407546815
6.374924288,0.094519539,0.067184134,0.465027283
6.375529982,-0.188092765,-0.198663034,-0.215158264
6.376135675,-0.06355175,-0.177107859,-0.689372131
6.376741369,-0.022836418,-0.589051218,-0.492980529
6.377347062,0.247800789,-0.648926706,-0.037926818
6.377952756,0.290911141,-0.744727487,0.297375916
6.378558449,-0.058761711,0.486312552,0.02194867
6.379164143,-0.743737297,1.099437552,0.615913514
6.379769836,-0.312633781,0.613248587,0.754824647
6.38037553,-0.104267082,-0.110047312,-0.368439514
6.380981224,-0.051576652,-0.521990671,-0.756432678
6.381586917,0.152000008,-0.387869577,-0.751642639
6.382192611,0.343601571,-0.967464304,-0.325329162
6.382798304,0.633398934,-0.471695261,-0.016371642
6.383403998,0.276541024,0.119874563,-0.203183166
6.384009691,-0.26473339,0.589298391,0.453052186
6.384615385,-0.453939933,0.984476614,0.682974061
6.385221078,-0.281498527,-0.064541941,0.01955365
6.385826772,-0.204857902,-0.462115183,-0.38759967
6.386432465,-0.130612297,-0.06693696,-0.516930725
6.387038159,0.228640633,-0.945909128,-0.169652892
6.387643852,0.496882821,-0.677666941,0.045898865
6.388249546,0.178345223,-0.078912058,-0.191208068
6.388855239,-0.322213859,0.577323294,0.048293885
6.389460933,-0.679071769,1.037167044,0.630283631
6.390066626,-0.209647941,-0.160342722,0.608728455
6.39067232,-0.128217277,0.007308645,-0.212763244
6.391278013,-0.286288566,0.268365774,-0.624706603
6.391883707,0.470537606,-0.565101023,-0.12893756
6.3924894,0.161580086,-0.404634714,-0.160072814
6.393095094,0.336416512,-0.37589448,-0.18402301
6.393700787,-0.247968254,0.452782278,-0.054691955
6.394306481,-0.374904289,0.962921438,0.239895447
6.394912174,0.051409188,0.040838919,0.467422303
6.395517868,-0.01086132,-0.090887155,-0.093012267
6.396123561,-0.046786613,-0.06933198,-0.545670959
6.396729255,-0.147377433,-0.481275339,-0.361254455
6.397334949,0.207085457,-0.27051362,-0.318144103
6.397940642,0.274146004,-0.505225534,0.170439881
6.398546336,0.317256356,0.253995657,0.110564393
6.399152029,-0.348559074,1.027586966,0.522507752
6.399757723,-0.293473625,0.524632864,0.783564881
6.400363416,-0.125822258,-0.354339304,-0.351674377
6.40096911,0.250195809,-0.344759226,-0.552856017
6.401574803,0.152000008,-0.452535105,-0.583991271
6.402180497,0.307676278,-1.137510691,-0.246293517
6.40278619,0.726804696,-0.672876902,0.189600037
6.403391884,0.19271534,0.098319388,-0.016371642
6.403997577,-0.322213859,0.819220266,0.405151795
6.404603271,-0.451544914,0.747369681,0.445867127
6.405208964,-0.056366691,0.208490286,0.362041443
6.405814658,-0.106662101,-0.205848093,-0.267848693
6.406420351,-0.082711906,-0.153157663,-0.507350646
6.407026045,0.252590828,-0.744727487,-0.279823791
6.407631738,0.877690926,-0.555520944,0.029133729
6.408237432,0.429822274,-0.241773386,0.012368592
6.408843125,-0.403644523,0.529422903,-0.212763244
6.409448819,-0.532975578,1.274273977,0.527297791
6.410054512,-0.137797355,0.076764212,0.385991639
6.410660206,-0.133007316,-0.105257273,-0.239108459
6.411265899,-0.168932609,0.007308645,-0.401969787
6.411871593,0.197505379,-0.533965769,-0.088222228
6.412477286,0.14241993,-0.402239694,0.026738709
6.41308298,0.544783211,-0.256143503,-0.097802307
6.413688674,-0.197672843,0.503077688,-0.272638732
6.414294367,-0.398854484,0.859935598,0.196785096
6.414900061,-0.192882804,0.256390677,0.316536072
6.415505754,-0.094687004,-0.081307077,-0.126542541
6.416111448,-0.216833,-0.157947702,-0.43550006
6.416717141,0.037039071,-0.545940866,-0.461845275
6.417322835,0.432217293,-0.802207956,-0.138517639
6.417928528,0.561548348,-0.311228952,0.182414979
6.418534222,0.178345223,0.486312552,-0.102592346
6.419139915,-0.585666008,0.895860891,0.520112733
6.419745609,-0.133007316,0.709049368,0.843440369
6.420351302,-0.075526847,-0.363919382,-0.097802307
6.420956996,-0.037206535,-0.304043894,-0.655841857
6.421562689,-0.006071281,-0.493250437,-0.79714801
6.422168383,0.566338387,-1.053685007,-0.342094299
6.422774076,0.65495411,-0.593841257,-0.052296935
6.42337977,0.080149422,0.012098684,-0.124147521
6.423985463,-0.257548332,0.936576223,0.467422303
6.424591157,-0.631171379,0.816825247,0.855415467
6.42519685,-0.046786613,-0.246563425,0.151279725
6.425802544,-0.295868644,-0.078912058,-0.713322326
6.426408237,-0.310238761,-0.090887155,-0.600756408
6.427013931,0.326836434,-0.62737153,-0.270243713
6.427619624,0.408267098,-0.306438913,-0.009186584
6.428225318,0.49927784,-0.217823191,0.117749451
6.428831012,-0.087501945,0.503077688,-0.172047912
6.429436705,-0.667096672,1.053932181,0.32851117
6.430042399,-0.456334953,0.091134329,0.350066346
6.430648092,-0.154562492,-0.217823191,-0.227133361
6.431253786,-0.509025383,0.129454641,-0.38759967
6.431859479,0.302886239,-0.457325144,-0.267848693
6.432465173,0.288516121,-0.265723581,-0.033136779
6.433070866,0.422637215,-0.304043894,-0.011581603
6.43367656,-0.192882804,0.347401419,0.603938416
6.434282253,-0.698231925,1.283854056,0.388386658
6.434887947,-0.183302726,0.306686087,0.309351014
6.43549364,0.082544442,-0.239378366,0.014763611
6.436099334,-0.041996574,-0.153157663,-0.710927307
6.436705027,-0.185697746,-0.574681101,-0.624706603
6.437310721,0.219060555,-0.581866159,-0.445080139
6.437916414,0.6046587,-0.452535105,-0.013976623
6.438522108,0.319651375,0.151009817,0.01955365
6.439127801,-0.350954093,0.862330618,0.472212342
6.439733495,-0.087501945,0.606063528,0.862600525
6.440339188,-0.485075187,-0.093282175,-0.069062072
6.440944882,-0.032416496,-0.433374948,-0.74206256
6.441550575,0.116074715,-0.459720163,-0.658236877
6.442156269,0.34599659,-0.814183054,-0.512140685
6.442761962,0.803445321,-0.790232859,-0.172047912
6.443367656,0.185530282,0.179750052,-0.03074176
6.443973349,-0.144982414,0.776109915,0.213550233
6.444579043,-0.252758293,0.855145559,0.599148377
6.445184737,-0.362929191,0.146219778,0.223130311
6.44579043,-0.240783195,-0.368709421,-0.557646057
6.446396124,-0.073131828,-0.052566843,-0.445080139
6.447001817,0.017878914,-0.945909128,-0.38759967
6.447607511,0.44658741,-0.744727487,-0.042716857
6.448213204,0.506462899,-0.203453073,0.151279725
6.448818898,-0.195277824,0.457572317,-0.18402301
6.449424591,-0.683861808,1.389234915,0.292585877
6.450030285,-0.283893547,0.213280325,0.53208783
6.450635978,-0.044391593,-0.368709421,-0.08103717
6.451241672,-0.559320793,0.050418997,-0.58878131
6.451847365,0.132839852,-0.481275339,-0.279823791
6.452453059,0.14002491,-0.16752778,-0.049901916
6.453058752,0.432217293,-0.450140085,0.067454041
6.453664446,0.051409188,0.184540091,-0.069062072
6.454270139,-0.602431144,1.314989309,0.235105408
6.454875833,-0.168932609,0.263575735,0.512927674
6.455481526,-0.087501945,0.028863821,-0.114567443
6.45608722,-0.097082023,-0.208243112,-0.59117633
6.456692913,0.216665535,-0.569891062,-0.368439514
6.457298607,0.060989266,-0.672876902,-0.224738342
6.4579043,0.657349129,-0.466905222,-0.064272033
6.458509994,0.274146004,0.309081106,-0.035531799
6.459115687,-0.489865226,0.958131399,0.498557557
6.459721381,0.029854012,0.754554739,0.618308533
6.460327075,-0.255153312,-0.1699228,-0.308564025
6.460932768,-0.049181633,-0.490855417,-0.79714801
6.461538462,-0.429989738,-0.419004831,-0.69176715
6.462144155,0.420242196,-0.660901804,-0.243898498
6.462749849,0.901641121,-0.737542429,-0.198393127
6.463355542,0.688484383,0.095924368,-0.013976623
6.463961236,-0.147377433,0.876700735,0.153674744
6.464566929,-0.616801261,1.104227591,0.922476014
6.465172623,-0.204857902,0.282735891,0.184809998
6.465778316,-0.176117668,-0.325599069,-0.804333068
6.46638401,-0.025231437,-0.047776804,-0.627101623
6.466989703,0.214270516,-0.735147409,-0.409154846
6.467595397,0.381921883,-0.584261179,0.105774354
