Time (s),Accel X (m/s^2),Accel Y (m/s^2),Load S (%),Load X (%),Load Y (%),Load Z (%),CI Value
2.3935,117.20225951506914,2.2114861916649096,0.0,0.0,0.0,3.0,1.1458145821941081
2.393625,56.632036538658724,-7.953121601280591,0.0,0.0,0.0,3.0,1.1458145821941081
2.39375,-219.75362465964687,-13.633341458605729,0.0,0.0,0.0,3.0,1.1458145821941081
2.393875,26.34693514863242,89.80641329047917,0.0,0.0,0.0,3.0,1.1458145821941081
2.394,66.45422932149714,-4.963569674868932,0.0,0.0,0.0,3.0,1.1458145821941081
2.394125,-53.594842208772135,-45.621970232197874,0.0,0.0,0.0,3.0,1.1458145821941081
2.39425,44.627109522876964,194.1430280419175,0.0,0.0,0.0,3.0,1.1458145821941081
2.394375,33.7135496235669,-47.71470689503249,0.0,0.0,0.0,3.0,1.1458145821941081
2.3945,-41.589938677703444,-22.6021785587524,0.0,0.0,0.0,3.0,1.1458145821941081
2.394625,-14.578908994220484,10.881214790324838,0.0,0.0,0.0,3.0,1.1458145821941081
2.39475,-39.95293726826464,-5.860497191440309,0.0,0.0,0.0,3.0,1.1458145821941081
2.394875,-27.948021420878767,105.05322803412956,0.0,0.0,0.0,3.0,1.1458145821941081
2.395,44.899908194884716,-171.78267347850087,0.0,0.0,0.0,3.0,1.1458145821941081
2.395125,23.07279455442317,10.881173971054169,0.0,0.0,0.0,3.0,1.1458145821941081
2.39525,-80.06026223192237,-1.3761500750906155,0.0,0.0,0.0,3.0,1.1458145821941081
2.395375,-5.3024317083322,45.85933426142264,0.0,0.0,0.0,3.0,1.1458145821941081
2.3955,200.69082776892373,-7.953274673545596,0.0,0.0,0.0,3.0,1.1458145821941081
2.395625,-14.57895825948924,-52.199196878829525,0.0,0.0,0.0,3.0,1.1458145821941081
2.39575,-27.402393286070303,-19.612698066064464,0.0,0.0,0.0,3.0,1.1458145821941081
2.395875,86.91704054606886,73.06454823644907,0.0,0.0,0.0,3.0,1.1458145821941081
2.396,-52.503566316758054,-81.19824311155712,0.0,0.0,0.0,3.0,1.1458145821941081
2.396125,-94.52074793321093,128.37193195171997,0.0,0.0,0.0,3.0,1.1458145821941081
2.39625,134.3909744004631,-205.86408993901594,0.0,0.0,0.0,3.0,1.1458145821941081
2.396375,-27.402424076863277,0.7164743347496663,0.0,0.0,0.0,3.0,1.1458145821941081
2.3965,-84.1529096890096,-17.22108761254939,0.0,0.0,0.0,3.0,1.1458145821941081
2.3966250000000002,-11.577789913649694,75.75511411918589,0.0,0.0,0.0,3.0,1.1458145821941081
2.39675,6.42956115595273,-28.880482756421458,0.0,0.0,0.0,3.0,1.1458145821941081
2.396875,16.251740474552612,46.75607809127601,0.0,0.0,0.0,3.0,1.1458145821941081
2.3970000000000002,72.18368112694807,-112.58898380214728,0.0,0.0,0.0,3.0,1.1458145821941081
2.397125,38.89736828397206,-13.932572417904474,0.0,0.0,0.0,3.0,1.1458145821941081
2.39725,-17.853117328174275,36.29249445947338,0.0,0.0,0.0,3.0,1.1458145821941081
2.3973750000000003,60.451602048442844,-47.415996381434766,0.0,0.0,0.0,3.0,1.1458145821941081
2.3975,-33.95061174498149,-1.6752891910304135,0.0,0.0,0.0,3.0,1.1458145821941081
2.397625,146.12296726474804,-31.272225872566203,0.0,0.0,0.0,3.0,1.1458145821941081
2.39775,1.5184191523047357,-12.736801725105698,0.0,0.0,0.0,3.0,1.1458145821941081
2.397875,-55.2320664598416,64.69354819521607,0.0,0.0,0.0,3.0,1.1458145821941081
2.398,105.74281283828961,-59.37440581762843,0.0,0.0,0.0,3.0,1.1458145821941081
2.398125,158.1278517473803,-8.850355262381921,0.0,0.0,0.0,3.0,1.1458145821941081
2.39825,-38.86174143231229,-64.15776959210586,0.0,0.0,0.0,3.0,1.1458145821941081
2.398375,21.981291958462403,1.3142219161105775,0.0,0.0,0.0,3.0,1.1458145821941081
2.3985,7.247981804610346,14.76734726950714,0.0,0.0,0.0,3.0,1.1458145821941081
2.398625,9.976383417156429,43.168441824520485,0.0,0.0,0.0,3.0,1.1458145821941081
2.39875,101.92302563479608,-66.54948209379761,0.0,0.0,0.0,3.0,1.1458145821941081
2.398875,-4.484097273894852,87.41433341535141,0.0,0.0,0.0,3.0,1.1458145821941081
2.399,-66.41851124537979,25.828798574676423,0.0,0.0,0.0,3.0,1.1458145821941081
2.399125,-27.94823079827098,-69.5390952491152,0.0,0.0,0.0,3.0,1.1458145821941081
2.39925,37.53305970992364,-35.75674647081618,0.0,0.0,0.0,3.0,1.1458145821941081
2.399375,19.525696324004027,-49.807831340938456,0.0,0.0,0.0,3.0,1.1458145821941081
2.3995,-29.039617537139762,-59.97243913388396,0.0,0.0,0.0,3.0,1.1458145821941081
2.399625,-120.98628496137451,-63.55997098665667,0.0,0.0,0.0,3.0,1.1458145821941081
2.39975,27.710849600530786,-5.561949954925198,0.0,0.0,0.0,3.0,1.1458145821941081
2.399875,-30.403814116412168,-49.508916730987394,0.0,0.0,0.0,3.0,1.1458145821941081
2.4,78.73167846611057,-33.664091446522896,0.0,0.0,0.0,3.0,1.1676161325625185
2.400125,41.07993123639609,38.38497600186633,0.0,0.0,0.0,3.0,1.1676161325625185
2.4002499999999998,-210.20456924753896,-38.44745522100038,0.0,0.0,0.0,3.0,1.1676161325625185
2.400375,0.42692156658125247,112.22779406941544,0.0,0.0,0.0,3.0,1.1676161325625185
2.4005,62.088487600789605,-51.00374490118463,0.0,0.0,0.0,3.0,1.1676161325625185
2.400625,-67.78276940623815,22.83908337118215,0.0,0.0,0.0,3.0,1.1676161325625185
2.40075,-54.686511075014955,-43.52979483433494,0.0,0.0,0.0,3.0,1.1676161325625185
2.400875,106.83402657475709,-114.68201640469424,0.0,0.0,0.0,3.0,1.1676161325625185
2.401,49.81070534165144,8.787978091424534,0.0,0.0,0.0,3.0,1.1676161325625185
2.401125,-99.15925137697464,-52.79755674925046,0.0,0.0,0.0,3.0,1.1676161325625185
2.40125,31.25766455565458,-76.71428377827878,0.0,0.0,0.0,3.0,1.1676161325625185
2.401375,-1.7558384469178103,51.838037760550684,0.0,0.0,0.0,3.0,1.1676161325625185
2.4015,-76.51365550626947,-141.88732222307962,0.0,0.0,0.0,3.0,1.1676161325625185
2.401625,-58.23346881570774,18.952524655464032,0.0,0.0,0.0,3.0,1.1676161325625185
2.40175,42.44402928513099,-26.190263837485272,0.0,0.0,0.0,3.0,1.1676161325625185
2.401875,42.98969436889105,36.292116881219705,0.0,0.0,0.0,3.0,1.1676161325625185
2.402,-135.17400893960684,7.293091058127498,0.0,0.0,0.0,3.0,1.1676161325625185
2.402125,26.61936433112449,-51.0038775638143,0.0,0.0,0.0,3.0,1.1676161325625185
2.40225,-9.3953562825562,-45.62263354534623,0.0,0.0,0.0,3.0,1.1676161325625185
2.402375,-18.67187667555459,14.169120061715878,0.0,0.0,0.0,3.0,1.1676161325625185
2.4025,66.18097494575336,2.8086905518832674,0.0,0.0,0.0,3.0,1.1676161325625185
2.402625,53.35753991917233,35.39518936464839,0.0,0.0,0.0,3.0,1.1676161325625185
2.40275,-3.9386169348926563,41.67329967078172,0.0,0.0,0.0,3.0,1.1676161325625185
2.402875,-38.58913366322098,53.63164787806937,0.0,0.0,0.0,3.0,1.1676161325625185
2.403,40.80692819723339,-7.953886962605617,0.0,0.0,0.0,3.0,1.1676161325625185
2.403125,23.8909330757068,8.787804609524196,0.0,0.0,0.0,3.0,1.1676161325625185
2.40325,-111.43711369217458,-11.242445342327347,0.0,0.0,0.0,3.0,1.1676161325625185
2.403375,9.976149407129835,-39.344604877754236,0.0,0.0,0.0,3.0,1.1676161325625185
2.4035,98.37588988146474,19.55028244164261,0.0,0.0,0.0,3.0,1.1676161325625185
2.403625,-27.675616871021074,75.156631790953,0.0,0.0,0.0,3.0,1.1676161325625185
2.40375,21.708191536683522,-0.7789331442483891,0.0,0.0,0.0,3.0,1.1676161325625185
2.403875,-17.580608089620416,30.312788522407768,0.0,0.0,0.0,3.0,1.1676161325625185
2.404,-6.667060506627535,-3.4695806655265917,0.0,0.0,0.0,3.0,1.1676161325625185
2.404125,45.44512989122597,-22.005053471269232,0.0,0.0,0.0,3.0,1.1676161325625185
2.40425,-32.04106915827466,-54.292617264447834,0.0,0.0,0.0,3.0,1.1676161325625185
2.404375,50.08340047288439,-22.3040293101263,0.0,0.0,0.0,3.0,1.1676161325625185
2.4045,38.89700495261498,-39.34469672111324,0.0,0.0,0.0,3.0,1.1676161325625185
2.4046250000000002,31.257498285372524,-14.531123814054878,0.0,0.0,0.0,3.0,1.1676161325625185
2.40475,75.45737833373852,-30.973852117951434,0.0,0.0,0.0,3.0,1.1676161325625185
2.404875,-97.52239661542085,51.23981291856568,0.0,0.0,0.0,3.0,1.1676161325625185
2.4050000000000002,69.18206939368974,-83.29169411162843,0.0,0.0,0.0,3.0,1.1676161325625185
2.405125,62.906766611799604,56.32209130299424,0.0,0.0,0.0,3.0,1.1676161325625185
2.40525,-77.05951149294599,-92.55941757307943,0.0,0.0,0.0,3.0,1.1676161325625185
2.405375,123.47697111373424,20.447023905689726,0.0,0.0,0.0,3.0,1.1676161325625185
2.4055,65.36229450651344,-30.674957917635645,0.0,0.0,0.0,3.0,1.1676161325625185
2.405625,-92.33850520503381,-43.23123739300222,0.0,0.0,0.0,3.0,1.1676161325625185
2.40575,18.434013993522708,-48.61250182110557,0.0,0.0,0.0,3.0,1.1676161325625185
2.405875,-80.60645691732158,-29.180211385979742,0.0,0.0,0.0,3.0,1.1676161325625185
2.406,-26.857227013156372,148.70032094737996,0.0,0.0,0.0,3.0,1.1676161325625185
2.406125,19.52536378343992,-67.74590589492706,0.0,0.0,0.0,3.0,1.1676161325625185
2.40625,-64.78182891226659,-30.97397457576344,0.0,0.0,0.0,3.0,1.1676161325625185
2.406375,8.611797725971256,-16.623954686054702,0.0,0.0,0.0,3.0,1.1676161325625185
2.4065,80.09554923693811,-50.70527930321085,0.0,0.0,0.0,3.0,1.1676161325625185
2.406625,-170.37047016467463,61.40426763924612,0.0,0.0,0.0,3.0,1.1676161325625185
2.40675,25.800629616378497,20.74586708191718,0.0,0.0,0.0,3.0,1.1676161325625185
2.406875,35.34997331401907,19.25105148234381,0.0,0.0,0.0,3.0,1.1676161325625185
2.407,63.452371261895024,11.478115371819387,0.0,0.0,0.0,3.0,1.1676161325625185
2.407125,13.795689136358241,-13.6344333740961,0.0,0.0,0.0,3.0,1.1676161325625185
2.40725,-95.88549989467815,61.70320029302638,0.0,0.0,0.0,3.0,1.1676161325625185
2.407375,-0.9376013950966644,-74.32311213192338,0.0,0.0,0.0,3.0,1.1676161325625185
2.4075,114.20033929992043,-1.3771501472219831,0.0,0.0,0.0,3.0,1.1676161325625185
2.407625,-120.98667908352456,-113.78572942582969,0.0,0.0,0.0,3.0,1.1676161325625185
2.40775,10.521605113497653,-22.005349410981573,0.0,0.0,0.0,3.0,1.1676161325625185
2.4078749999999998,92.37322623341952,54.22917879245308,0.0,0.0,0.0,3.0,1.1676161325625185
2.408,-60.96216487194499,-59.37522220304179,0.0,0.0,0.0,3.0,1.1676161325625185
2.408125,65.63502658669798,10.8801126700168,0.0,0.0,0.0,3.0,1.1676161325625185
2.40825,119.92992773278179,2.210282023180201,0.0,0.0,0.0,3.0,1.1676161325625185
2.408375,-222.75556277531075,8.78737600718218,0.0,0.0,0.0,3.0,1.1676161325625185
2.4085,16.52402916731832,-19.31475527959791,0.0,0.0,0.0,3.0,1.1676161325625185
2.408625,105.19660526261256,133.752165693239,0.0,0.0,0.0,3.0,1.1676161325625185
2.40875,-61.78070868377455,-80.30238946664699,0.0,0.0,0.0,3.0,1.1676161325625185
2.408875,-99.1596331828075,82.33121823587416,0.0,0.0,0.0,3.0,1.1676161325625185
2.409,80.64109731568487,-80.90034898337271,0.0,0.0,0.0,3.0,1.1676161325625185
2.409125,70.27323443884913,-65.95241823522038,0.0,0.0,0.0,3.0,1.1676161325625185
2.40925,-86.60908419037587,4.9008274962817335,0.0,0.0,0.0,3.0,1.1676161325625185
2.409375,9.975853815517297,63.79571481567852,0.0,0.0,0.0,3.0,1.1676161325625185
2.4095,2.609182769234156,-69.83889767820337,0.0,0.0,0.0,3.0,1.1676161325625185
2.409625,76.8213291606278,30.91022995923867,0.0,0.0,0.0,3.0,1.1676161325625185
2.40975,-82.51652294750895,0.11744331216891246,0.0,0.0,0.0,3.0,1.1676161325625185
2.409875,-56.32400012690398,-3.4700602919569414,0.0,0.0,0.0,3.0,1.1676161325625185
2.41,52.8115053458966,172.91566664664703,0.0,0.0,0.0,3.0,1.1676161325625185
2.410125,-90.70168739243158,-102.1265022906527,0.0,0.0,0.0,3.0,1.1676161325625185
2.41025,21.435035691477236,27.62164096506394,0.0,0.0,0.0,3.0,1.1676161325625185
2.410375,26.891793513616562,-3.769056540449401,0.0,0.0,0.0,3.0,1.1676161325625185
2.4105,27.437458597376594,-16.02638058659413,0.0,0.0,0.0,3.0,1.1676161325625185
2.410625,11.885641580646599,51.239343496953,0.0,0.0,0.0,3.0,1.1676161325625185
2.41075,30.98436091464202,-24.995176867470185,0.0,0.0,0.0,3.0,1.1676161325625185
2.410875,-2.3019777088896793,41.37368092841162,0.0,0.0,0.0,3.0,1.1676161325625185
2.411,36.44111257862276,2.210057517191527,0.0,0.0,0.0,3.0,1.1676161325625185
2.411125,78.73113038999566,6.993390677216013,0.0,0.0,0.0,3.0,1.1676161325625185
2.41125,72.72867611934264,-85.68387603493281,0.0,0.0,0.0,3.0,1.1676161325625185
2.411375,-114.16589596263216,63.79555153859585,0.0,0.0,0.0,3.0,1.1676161325625185
2.4115,81.18665828470948,67.08410755251144,0.0,0.0,0.0,3.0,1.1676161325625185
2.411625,-31.222925626753742,-135.31107287313782,0.0,0.0,0.0,3.0,1.1676161325625185
2.41175,-31.49576740587165,153.18423946138762,0.0,0.0,0.0,3.0,1.1676161325625185
2.411875,-83.06229887812374,-74.92139036380298,0.0,0.0,0.0,3.0,1.1676161325625185
2.412,-35.04269435577145,73.06323181497004,0.0,0.0,0.0,3.0,1.1676161325625185
2.412125,-66.96482909395084,90.70178967476517,0.0,0.0,0.0,3.0,1.1676161325625185
2.4122500000000002,40.26080125157877,-110.79649621457196,0.0,0.0,0.0,3.0,1.1676161325625185
2.412375,7.2472982490063504,60.50693192996812,0.0,0.0,0.0,3.0,1.1676161325625185
2.4125,-34.76985758689083,-96.74544195890269,0.0,0.0,0.0,3.0,1.1676161325625185
2.4126250000000002,115.83712632172971,-48.912046763945845,0.0,0.0,0.0,3.0,1.1676161325625185
2.41275,-80.60679561604428,118.20597712284247,0.0,0.0,0.0,3.0,1.1676161325625185
2.412875,-50.32168691993802,-68.34439606217147,0.0,0.0,0.0,3.0,1.1676161325625185
2.4130000000000003,58.813792772306876,69.47565677712045,0.0,0.0,0.0,3.0,1.1676161325625185
2.413125,-105.70797480489063,25.82764543028005,0.0,0.0,0.0,3.0,1.1676161325625185
2.41325,65.6347741021956,-101.82780198187257,0.0,0.0,0.0,3.0,1.1676161325625185
2.413375,-7.486029231400122,138.23616584578798,0.0,0.0,0.0,3.0,1.1676161325625185
2.4135,-69.69327882384432,-13.933909249018853,0.0,0.0,0.0,3.0,1.1676161325625185
2.413625,-72.4216669721519,72.16623286467498,0.0,0.0,0.0,3.0,1.1676161325625185
2.41375,80.09519206373963,-10.944347117789583,0.0,0.0,0.0,3.0,1.1676161325625185
2.413875,-4.212000631966885,21.642151694975478,0.0,0.0,0.0,3.0,1.1676161325625185
2.414,-87.1549894423211,67.68181431460162,0.0,0.0,0.0,3.0,1.1676161325625185
2.414125,57.995230486001525,18.65254874447554,0.0,0.0,0.0,3.0,1.1676161325625185
2.41425,91.8272280351347,161.25591669996282,0.0,0.0,0.0,3.0,1.1676161325625185
2.414375,90.19019526094232,-58.47884811243063,0.0,0.0,0.0,3.0,1.1676161325625185
2.4145,-20.582349144209253,116.7110288606394,0.0,0.0,0.0,3.0,1.1676161325625185
2.414625,-82.78959873665345,-74.92161486979165,0.0,0.0,0.0,3.0,1.1676161325625185
2.41475,22.79899210256451,64.39321511560922,0.0,0.0,0.0,3.0,1.1676161325625185
2.414875,-35.86134285629713,-133.51760562306646,0.0,0.0,0.0,3.0,1.1676161325625185
2.415,-96.97722418434833,39.28062791622933,0.0,0.0,0.0,3.0,1.1676161325625185
2.415125,97.2839617986003,-12.738220194761414,0.0,0.0,0.0,3.0,1.1676161325625185
2.41525,-24.40213634770275,-49.21121649433864,0.0,0.0,0.0,3.0,1.1676161325625185
2.415375,2.8817289567395252,44.06394066661842,0.0,0.0,0.0,3.0,1.1676161325625185
2.4155,4.2459266839332415,137.6380673811207,0.0,0.0,0.0,3.0,1.1676161325625185
2.415625,1.2447029146663444,-7.954917649189985,0.0,0.0,0.0,3.0,1.1676161325625185
2.41575,8.338500243117295,138.5349273834741,0.0,0.0,0.0,3.0,1.1676161325625185
2.4158749999999998,-3.1207308981114004,-56.984193424133736,0.0,0.0,0.0,3.0,1.1676161325625185
2.416,28.8013915237508,17.755529384545216,0.0,0.0,0.0,3.0,1.1676161325625185
2.416125,57.44946071354539,-113.48743967556246,0.0,0.0,0.0,3.0,1.1676161325625185
2.41625,1.5175077448327414,41.07428669203015,0.0,0.0,0.0,3.0,1.1676161325625185
2.416375,-62.32678135392314,-80.30301196052467,0.0,0.0,0.0,3.0,1.1676161325625185
2.4165,26.345820521926804,-86.88012635416199,0.0,0.0,0.0,3.0,1.1676161325625185
2.416625,143.93932047641135,35.09509099584789,0.0,0.0,0.0,3.0,1.1676161325625185
2.41675,-106.2538246334085,160.05987676239894,0.0,0.0,0.0,3.0,1.1676161325625185
2.416875,-80.87983445623722,-108.10624668118277,0.0,0.0,0.0,3.0,1.1676161325625185
2.417,69.99998507334267,-4.36750825422928,0.0,0.0,0.0,3.0,1.1676161325625185
2.417125,-101.61558599046435,99.07224649485562,0.0,0.0,0.0,3.0,1.1676161325625185
2.41725,-19.76397776082034,-82.69475507666942,0.0,0.0,0.0,3.0,1.1676161325625185
2.417375,115.83689231170311,142.7202131029196,0.0,0.0,0.0,3.0,1.1676161325625185
2.4175,-50.59475039276533,-134.41465796325605,0.0,0.0,0.0,3.0,1.1676161325625185
2.417625,90.73570639073752,-8.254036355494392,0.0,0.0,0.0,3.0,1.1676161325625185
2.41775,-68.8749813383586,30.909566646090315,0.0,0.0,0.0,3.0,1.1676161325625185
2.417875,36.71363528141509,-30.078057336141093,0.0,0.0,0.0,3.0,1.1676161325625185
2.418,109.83441340841576,-10.944694081590262,0.0,0.0,0.0,3.0,1.1676161325625185
2.418125,-123.16990711707675,95.78362688622784,0.0,0.0,0.0,3.0,1.1676161325625185
2.41825,-99.16009504470209,-74.921910809504,0.0,0.0,0.0,3.0,1.1676161325625185
2.418375,198.77982569862996,70.07312882840435,0.0,0.0,0.0,3.0,1.1676161325625185
2.4185,-154.00071168773601,-54.89169147210546,0.0,0.0,0.0,3.0,1.1676161325625185
2.418625,83.09618239694056,27.919912671501983,0.0,0.0,0.0,3.0,1.1676161325625185
2.41875,-104.0712124157157,41.07408259567681,0.0,0.0,0.0,3.0,1.1676161325625185
2.418875,92.64551993642253,-45.32503535687421,0.0,0.0,0.0,3.0,1.1676161325625185
2.419,-86.33670312523118,-33.36668714958655,0.0,0.0,0.0,3.0,1.1676161325625185
2.419125,51.174016294007544,106.8450091234797,0.0,0.0,0.0,3.0,1.1676161325625185
2.41925,1.5173599490264722,-46.819871366082914,0.0,0.0,0.0,3.0,1.1676161325625185
2.419375,-56.324468146957166,53.331345412915596,0.0,0.0,0.0,3.0,1.1676161325625185
2.4195,-163.55013658935968,-26.19171292159399,0.0,0.0,0.0,3.0,1.1676161325625185
2.419625,163.8564050356371,-26.191723126411656,0.0,0.0,0.0,3.0,1.1676161325625185
2.41975,30.983917527223213,-96.14812297988378,0.0,0.0,0.0,3.0,1.1676161325625185
2.419875,-108.43668933560367,64.69175214730667,0.0,0.0,0.0,3.0,1.1676161325625185
2.42,39.71474820382725,88.90741419592145,0.0,0.0,0.0,3.0,1.1676161325625185
2.420125,170.67734826865293,-81.20021264136686,0.0,0.0,0.0,3.0,1.1676161325625185
2.4202500000000002,6.97407466405558,0.7145252145752659,0.0,0.0,0.0,3.0,1.1676161325625185
2.420375,-57.9615569185376,-78.50960593935932,0.0,0.0,0.0,3.0,1.1676161325625185
2.4205,108.19725073893221,28.816625886902354,0.0,0.0,0.0,3.0,1.1676161325625185
2.4206250000000002,-38.590008121741405,-15.728251747603423,0.0,0.0,0.0,3.0,1.1676161325625185
2.42075,-160.54892899872596,7.2915603354774445,0.0,0.0,0.0,3.0,1.1676161325625185
2.420875,164.94769882816632,44.66143076173146,0.0,0.0,0.0,3.0,1.1676161325625185
2.421,70.27264941378264,-133.51810565913215,0.0,0.0,0.0,3.0,1.1676161325625185
2.421125,-123.98856177576101,-65.95339789771641,0.0,0.0,0.0,3.0,1.1676161325625185
2.42125,33.98506124042838,9.683191198627853,0.0,0.0,0.0,3.0,1.1676161325625185
2.421375,91.00837015721683,-66.25237373657355,0.0,0.0,0.0,3.0,1.1676161325625185
2.4215,-160.2761561072739,119.40108450249288,0.0,0.0,0.0,3.0,1.1676161325625185
2.421625,52.26526139522865,-164.60986030604755,0.0,0.0,0.0,3.0,1.1676161325625185
2.42175,71.90962619058703,188.16160377597808,0.0,0.0,0.0,3.0,1.1676161325625185
2.421875,-105.43557025503289,-174.17656744536708,0.0,0.0,0.0,3.0,1.1676161325625185
2.422,-44.31970124329887,107.74164070033868,0.0,0.0,0.0,3.0,1.1676161325625185
2.422125,24.435668277519056,-117.67336201320904,0.0,0.0,0.0,3.0,1.1676161325625185
2.42225,134.9353647453941,-91.36498371139497,0.0,0.0,0.0,3.0,1.1676161325625185
2.422375,-55.23327345892613,140.32813322779182,0.0,0.0,0.0,3.0,1.1676161325625185
2.4225,-128.89974803444048,-15.728404819868429,0.0,0.0,0.0,3.0,1.1676161325625185
2.422625,87.46140683232612,-59.37641616670883,0.0,0.0,0.0,3.0,1.1676161325625185
2.42275,104.37740252781342,-74.02541189527463,0.0,0.0,0.0,3.0,1.1676161325625185
2.422875,-70.78510895013191,91.89676202597971,0.0,0.0,0.0,3.0,1.1676161325625185
2.423,-8.305036053045587,15.363286232334787,0.0,0.0,0.0,3.0,1.1676161325625185
2.423125,-0.9383773230795784,57.21751634556236,0.0,0.0,0.0,3.0,1.1676161325625185
2.42325,124.84028149212968,-2.873241349003729,0.0,0.0,0.0,3.0,1.1676161325625185
2.423375,-55.5061583451542,95.78319828388582,0.0,0.0,0.0,3.0,1.1676161325625185
2.4234999999999998,-76.2419037212228,68.5779050361243,0.0,0.0,0.0,3.0,1.1676161325625185
2.423625,176.40678833174735,84.12377489136695,0.0,0.0,0.0,3.0,1.1676161325625185
2.42375,120.47483536303471,44.66119605092511,0.0,0.0,0.0,3.0,1.1676161325625185
2.423875,-74.87771831034627,-45.0264881203591,0.0,0.0,0.0,3.0,1.1676161325625185
2.424,42.44293313290116,-47.11921457837605,0.0,0.0,0.0,3.0,1.1676161325625185
2.424125,3.6998305290715905,-12.439999512411648,0.0,0.0,0.0,3.0,1.1676161325625185
2.42425,-19.21862559522732,-47.41819041723318,0.0,0.0,0.0,3.0,1.1676161325625185
2.424375,-65.32839308718148,117.00917810926549,0.0,0.0,0.0,3.0,1.1676161325625185
2.4245,95.1007891884754,-131.12669146295895,0.0,0.0,0.0,3.0,1.1676161325625185
2.424625,-107.34558086179295,-114.38502813947598,0.0,0.0,0.0,3.0,1.1676161325625185
2.42475,-1.2112930001006774,98.47371314253435,0.0,0.0,0.0,3.0,1.1676161325625185
2.424875,60.1774116325927,-94.95269141187423,0.0,0.0,0.0,3.0,1.1676161325625185
2.425,-56.32474526409392,-81.49956605847761,0.0,0.0,0.0,3.0,1.1676161325625185
2.425125,105.74147651787459,49.74338259199467,0.0,0.0,0.0,3.0,1.1676161325625185
2.42525,58.267518030845956,-183.7435297051284,0.0,0.0,0.0,3.0,1.1676161325625185
2.425375,-39.95444601712031,94.88614047049103,0.0,0.0,0.0,3.0,1.1676161325625185
2.4255,-1.211329949052245,42.2693815010567,0.0,0.0,0.0,3.0,1.1676161325625185
2.425625,92.09951615393977,-130.52887244787442,0.0,0.0,0.0,3.0,1.1676161325625185
2.42575,-145.27022586801334,37.784973155801005,0.0,0.0,0.0,3.0,1.1676161325625185
2.425875,-1.2113484235280285,-36.95477006251322,0.0,0.0,0.0,3.0,1.1676161325625185
2.426,73.54645631950648,1.9098775098496932,0.0,0.0,0.0,3.0,1.1676161325625185
2.426125,50.62800019520759,141.52366292447238,0.0,0.0,0.0,3.0,1.1676161325625185
2.42625,-109.8012072870443,-1.3786808698720359,0.0,0.0,0.0,3.0,1.1676161325625185
2.426375,89.91676845675791,-23.50164707492286,0.0,0.0,0.0,3.0,1.1676161325625185
2.4265,54.72056759623308,133.45175097509082,0.0,0.0,0.0,3.0,1.1676161325625185
2.426625,-75.69638643326898,-42.03713008548311,0.0,0.0,0.0,3.0,1.1676161325625185
2.42675,36.16750102968053,-25.893349371796884,0.0,0.0,0.0,3.0,1.1676161325625185
2.426875,40.532916367982516,33.898404235265225,0.0,0.0,0.0,3.0,1.1676161325625185
2.427,-59.053225784780366,-35.161101081894735,0.0,0.0,0.0,3.0,1.1676161325625185
2.427125,-1.211410005113974,70.07241449116766,0.0,0.0,0.0,3.0,1.1676161325625185
2.42725,-108.70988828792007,6.992074255736968,0.0,0.0,0.0,3.0,1.1676161325625185
2.427375,-52.50511201456529,-27.388205790640978,0.0,0.0,0.0,3.0,1.1676161325625185
2.4275,11.884810229236335,12.373308069387313,0.0,0.0,0.0,3.0,1.1676161325625185
2.427625,-160.82212909896364,56.61923811368276,0.0,0.0,0.0,3.0,1.1676161325625185
2.42775,71.90933059897449,-32.470535199157865,0.0,0.0,0.0,3.0,1.1676161325625185
2.4278750000000002,65.08835657516568,86.21614418076555,0.0,0.0,0.0,3.0,1.1676161325625185
2.428,-72.1495395394309,-7.059033389826846,0.0,0.0,0.0,3.0,1.1676161325625185
2.428125,-52.50514896351686,81.43278040628807,0.0,0.0,0.0,3.0,1.1676161325625185
2.4282500000000002,173.95101411068975,59.60876963045904,0.0,0.0,0.0,3.0,1.1676161325625185
2.428375,-53.596529544227046,-18.41951155794159,0.0,0.0,0.0,3.0,1.1676161325625185
2.4285,-76.5149856685259,46.15558541396267,0.0,0.0,0.0,3.0,1.1676161325625185
2.4286250000000003,37.53161254265392,-4.069501873050521,0.0,0.0,0.0,3.0,1.1676161325625185
2.42875,-10.215168675056185,-40.54249817262775,0.0,0.0,0.0,3.0,1.1676161325625185
2.428875,34.803218236187796,-149.06460037405873,0.0,0.0,0.0,3.0,1.1676161325625185
2.429,-123.71611411879316,44.06282834149272,0.0,0.0,0.0,3.0,1.1676161325625185
2.429125,31.80196252820662,12.971114513848025,0.0,0.0,0.0,3.0,1.1676161325625185
2.42925,-56.87062588340482,-22.306060068842037,0.0,0.0,0.0,3.0,1.1676161325625185
2.429375,-14.034949720391086,82.92745550422036,0.0,0.0,0.0,3.0,1.1676161325625185
2.4295,78.73022514068225,23.733592345966386,0.0,0.0,0.0,3.0,1.1676161325625185
2.429625,-76.51504109195325,14.764806269908052,0.0,0.0,0.0,3.0,1.1676161325625185
2.42975,100.55730741639016,118.8025001260833,0.0,0.0,0.0,3.0,1.1676161325625185
2.429875,-66.69286793151196,4.600188272144884,0.0,0.0,0.0,3.0,1.1676161325625185
2.43,56.084573272589054,-4.667553233135241,0.0,0.0,0.0,3.0,1.1676161325625185
2.430125,77.36600335481478,15.063749128505975,0.0,0.0,0.0,3.0,1.1676161325625185
2.43025,-213.75298761973994,-56.38745611972186,0.0,0.0,0.0,3.0,1.1676161325625185
