Time (s),Accel Y (m/s^2),Accel Z (m/s^2)
5.992187,1.16103312,1.01753244
5.992674999999999,0.96860016,0.95977116
5.993163999999999,0.88281171,0.88317468
5.993652,0.54647586,0.64011231
5.994140000000001,0.1957095,0.97538868
5.994629000000001,0.58845285,1.21327137
5.995117,0.5598567,1.62811665
5.995605,-0.04833387,1.80619758
5.996092999999999,0.06669819,1.33002999
5.996581999999999,0.71881794,1.10187882
5.99707,1.17371745,0.93295062
5.997558000000001,1.12649211,0.86589927
5.998047000000001,1.0666413,0.70237638
5.9985349999999995,0.81028638,0.48557538
5.999023,0.36879714,0.65671083
5.999510999999999,0.32372019,1.09920069
5.999999999999999,0.26070075,1.62543852
6.000488,-0.21489786,1.96275537
6.0009760000000005,-0.16864371,1.61341146
6.0014650000000005,0.66850245,1.08225882
6.001952999999999,1.27702656,0.88826607
6.002441,1.35287748,0.61739235
6.002929000000001,1.19532888,0.58847247
6.003418000000001,0.92307195,0.39606894
6.003906,0.40739949,0.53397792
6.0043940000000005,0.2979297,1.01921976
6.004881999999999,0.33595326,1.41343461
6.005370999999999,-0.11645451,1.94026104
6.005859,-0.28923804,1.71535698
6.006347000000001,0.41141178,1.30358223
6.006836000000001,1.18176165,1.09961271
6.007324,1.15703064,0.9609876
6.007812,1.02666555,0.79913241
6.008299999999999,0.94279005,0.54273825
6.008788999999999,0.39293955,0.55791432
6.009277,0.25902324,0.94305492
6.009765000000001,0.68011749,1.35961695
6.010254000000001,0.31114377,1.81920564
6.010742,-0.22384458,1.85814153
6.01123,0.15064236,1.28521791
6.011717999999999,0.91937358,1.14403239
6.012206999999999,1.17488484,1.02143682
6.012695,0.93917016,1.01862135
6.013183000000001,0.88560756,0.8820171
6.013672000000001,0.58162509,0.63412821
6.0141599999999995,0.20319453,0.91483155
6.014648,0.58166433,1.17744525
6.015135999999999,0.52015563,1.62905841
6.015624999999999,-0.12330189,1.8502641
6.016113,0.0473823,1.41412131
6.0166010000000005,0.83332026,1.0901853
6.0170900000000005,1.29567537,0.86330943
6.017577999999999,1.08830178,0.76901571
6.018066,0.93357846,0.69512679
6.018554000000001,0.76790718,0.48551652
6.019043000000001,0.39432276,0.7574301
6.019531,0.3613023,1.14040269
6.0200190000000005,0.31763799,1.58197041
6.020506999999999,-0.23925609,1.89828405
6.020995999999999,-0.24332724,1.56740256
6.021484,0.6682572,1.13800905
6.021972000000001,1.36921113,0.88334145
6.022461000000001,1.40485086,0.65400327
6.022949,1.16545743,0.54369963
6.023437,0.83609649,0.33389316
6.023924999999999,0.37918593,0.51300414
6.024413999999999,0.35591661,1.04069385
6.024902,0.37575243,1.49174784
6.025390000000001,-0.10916568,1.94053572
6.025879000000001,-0.32065947,1.71250227
6.026367,0.4020138,1.27925343
6.026855,1.18289961,1.03663251
6.027342999999999,1.18837359,0.95919237
6.027831999999999,1.07799147,0.80930538
6.02832,0.89881182,0.57500334
6.028808000000001,0.37002339,0.60185331
6.029297000000001,0.30687642,0.92654469
6.0297849999999995,0.65936934,1.36626813
6.030273,0.24346458,1.7917965
6.030760999999999,-0.21137607,1.85111757
6.031249999999999,0.193257,1.30301325
6.031738,0.92882061,1.19116944
6.0322260000000005,1.22358168,1.02263364
6.0327150000000005,0.94151475,0.96969888
6.033202999999999,0.79759224,0.86346639
6.033691,0.51373008,0.63377505
6.034179000000001,0.2463291,1.00178739
6.034668000000001,0.63842499,1.23212619
6.035156,0.503253,1.69138134
6.0356440000000005,-0.07015131,1.79654454
6.036131999999999,0.14029281,1.26857034
6.036620999999999,0.79717041,1.0878309
6.037109,1.14765228,0.87075522
6.037597000000001,1.01380464,0.89355366
6.038086000000001,1.04342103,0.75882312
6.038574,0.81757521,0.51912558
6.039062,0.40084641,0.75543867
6.039549999999999,0.34522371,1.05769458
6.040038999999999,0.16905573,1.62850905
6.040527,-0.25094961,1.91951289
6.041015000000001,-0.12179115,1.58924943
6.041504000000001,0.76301199,1.13110281
6.041992,1.36356057,0.84812355
6.04248,1.36410012,0.6318621
6.042967999999999,1.15220412,0.48128841
6.043456999999999,0.82906272,0.36412758
6.043945,0.39579426,0.5774166
6.044433000000001,0.30148092,1.07930601
6.044922000000001,0.31030011,1.52558253
6.0454099999999995,-0.11118654,1.91517687
6.045898,-0.25389261,1.66439403
6.046385999999999,0.48529089,1.2180096
6.046874999999999,1.19823264,1.05906798
6.047363,1.11648591,0.99017235
6.0478510000000005,0.97526115,0.85254786
6.0483400000000005,0.93406896,0.57522897
6.048827999999999,0.40508433,0.5775147
6.049316,0.28469601,0.91051515
6.049804000000001,0.69682392,1.30989006
6.050293000000001,0.25626663,1.81118106
6.050781,-0.21149379,1.8304479
6.0512690000000005,0.25789509,1.30638789
6.051756999999999,0.96791346,1.1617002
6.052245999999999,1.12646268,0.98775909
6.052734,0.92187513,0.91362492
6.053222000000001,0.87912315,0.83684205
6.053711000000001,0.49947615,0.65155077
6.054199,0.18350586,1.03879071
6.054687,0.61576389,1.32642972
6.055174999999999,0.52408944,1.6281657
6.055663999999999,-0.07717527,1.76186619
6.056152,0.09988542,1.24173999
6.056640000000001,0.78193548,1.09531593
6.057129000000001,1.26329256,0.94052394
6.057617,1.11100212,0.85809051
6.058105,1.03846698,0.71812143
6.058592999999999,0.77512734,0.38220741
6.059081999999999,0.27530784,0.72118215
6.05957,0.30353121,1.20998502
6.060058000000001,0.21853737,1.69195032
6.060547000000001,-0.2120922,2.04629733
6.0610349999999995,-0.02715408,1.50160689
6.061523,0.8134452,0.96259644
6.062010999999999,1.37490093,0.78694839
6.062499999999999,1.22433705,0.55870893
6.062988,1.04869881,0.69587235
6.0634760000000005,0.94417326,0.41370732
6.0639650000000005,0.40443687,0.65974212
6.064452999999999,0.36506934,1.06789698
6.064941,0.26804844,1.38146382
6.065429000000001,-0.27617112,2.00697885
6.065918000000001,-0.21093462,1.64308671
6.066406,0.51273927,1.36301121
6.0668940000000005,1.25204049,1.11396474
6.067381999999999,1.1466909,0.90798417
6.067870999999999,0.98044083,0.76354173
6.068359,0.92929149,0.4565574
6.068847000000001,0.38897631,0.62577009
6.069336000000001,0.32261166,1.01954349
6.069824,0.61906005,1.44810315
6.070312,0.14767974,1.87521093
6.070799999999999,-0.17222436,1.74921129
6.071288999999999,0.31599972,1.21776435
6.071777,1.00639809,1.12902309
6.072265000000001,1.15568667,1.03329711
6.072754000000001,0.85442157,1.03600467
6.073242,0.76769136,0.86423157
6.07373,0.55988613,0.63504054
6.074217999999999,0.29167092,0.93117501
6.074706999999999,0.58946328,1.23473565
6.075195,0.42909921,1.69766955
6.075683000000001,-0.13870359,1.83120327
6.076172000000001,0.2006145,1.34575542
6.0766599999999995,0.91866726,1.04039955
6.077148,1.2396897,0.82051821
6.077635999999999,1.02856869,0.75062196
6.078124999999999,0.92296404,0.67979376
6.078613,0.79825932,0.5187528
6.0791010000000005,0.4369374,0.79505145
6.0795900000000005,0.34743096,1.18074141
6.080077999999999,0.18074925,1.64192913
6.080566,-0.34458606,1.87644699
6.081054000000001,-0.13837986,1.52829009
6.081543000000001,0.86343696,1.11162996
6.082031,1.41096249,0.85245957
6.0825190000000005,1.3482864,0.65620071
6.083006999999999,1.11962511,0.49338414
6.083495999999999,0.80496936,0.32907645
6.083984,0.41597343,0.55502037
6.084472000000001,0.33506055,1.08600624
6.084961000000001,0.28023246,1.59014214
6.085449,-0.19540539,1.97086824
6.085937,-0.26039664,1.67526351
6.086424999999999,0.61355664,1.2023136
6.086913999999999,1.23642297,1.0125882
6.087402,1.10489049,0.92182608
6.087890000000001,1.00613322,0.77807034
6.088379000000001,0.84835899,0.58736394
6.088867,0.36094914,0.60248115
6.089355,0.35709381,0.99495963
6.089842999999999,0.64450719,1.40585148
6.090331999999999,0.12842271,1.87761438
6.09082,-0.1864881,1.79347401
6.091308000000001,0.32455404,1.2414555
6.091797000000001,0.99485172,1.1568933
6.0922849999999995,1.15678539,0.97487856
6.092773,0.9224343,0.98978976
6.093260999999999,0.81870336,0.82765989
6.093749999999999,0.47164518,0.69382206
6.094238,0.26681238,1.02121119
6.0947260000000005,0.56830311,1.30099239
6.0952150000000005,0.36996453,1.74321738
6.095702999999999,-0.06287229,1.77094044
6.096191,0.1905102,1.28445273
6.096679000000001,0.89494668,1.06463025
6.097168000000001,1.27862559,0.89536851
6.097656,1.04737446,0.79900488
6.0981440000000005,0.96328314,0.6671781
6.098631999999999,0.73472976,0.46431711
6.099120999999999,0.35160021,0.78322059
6.099609,0.35173755,1.23471603
6.100097000000001,0.17233227,1.73652696
6.100586000000001,-0.30669984,1.98529875
6.101074,-0.0366894,1.43397675
6.101562,0.79779825,1.0549674
6.102049999999999,1.39036149,0.81946854
6.102538999999999,1.36336437,0.63052794
6.103027,1.1278557,0.55592289
6.103515000000001,0.80870697,0.34301646
6.104004000000001,0.32197401,0.59875335
6.104492,0.33239223,1.05739047
6.10498,0.27617112,1.59411519
6.105467999999999,-0.18706689,1.97809821
6.105956999999999,-0.19377693,1.64710881
6.106445,0.58188996,1.23692328
6.106933000000001,1.20524679,1.03176675
6.107422000000001,1.14627888,0.88928631
6.1079099999999995,1.06698465,0.72061317
6.108398,0.87908391,0.52187238
6.108885999999999,0.29303451,0.59799798
6.109374999999999,0.31937436,1.07307666
6.109863,0.6815988,1.47489426
6.1103510000000005,0.11297196,1.89302589
6.1108400000000005,-0.22139208,1.7343099
6.111327999999999,0.355122,1.17029376
6.111816,1.0499643,1.1422764
6.112304000000001,1.19020806,1.00589778
6.112793000000001,0.93436326,1.04228307
6.113281,0.83419335,0.81017847
6.1137690000000005,0.43197354,0.62708463
6.114256999999999,0.218763,0.97455483
6.114745999999999,0.66501009,1.28133315
6.115234,0.40786056,1.7748252
6.115722000000001,-0.150093,1.81332945
6.116211000000001,0.18626247,1.32253515
6.116699,0.94547799,1.02400704
6.117187,1.26221346,0.84917322
6.117674999999999,1.05270129,0.776952
6.118163999999999,0.98725878,0.64342809
6.118652,0.71590437,0.50965893
6.119140000000001,0.31967847,0.79381539
6.119629000000001,0.39233133,1.24864623
6.120117,0.22524741,1.68423966
6.120605,-0.36603072,1.94775588
6.121092999999999,-0.07564491,1.48331124
6.121581999999999,0.83005353,1.07054568
6.12207,1.41153147,0.88415568
6.122558000000001,1.41351309,0.59366196
6.123047000000001,1.0940112,0.52644384
6.1235349999999995,0.76040253,0.30895614
6.124023,0.35406252,0.61988409
6.124510999999999,0.33779754,1.14926112
6.124999999999999,0.27676953,1.6192386
6.125488,-0.19821105,1.9957464
6.1259760000000005,-0.21752694,1.59748002
6.1264650000000005,0.5844798,1.20530565
6.126952999999999,1.25716131,1.02627315
6.127441,1.17609147,0.9254754
6.127929000000001,1.00380825,0.77856084
6.128418000000001,0.81067878,0.56225034
6.128906,0.32232717,0.62622135
6.1293940000000005,0.35715267,1.01645334
6.129881999999999,0.64544895,1.43792037
6.130370999999999,0.12601926,1.8801846
6.130859,-0.21183714,1.74728853
6.131347000000001,0.35242425,1.24109253
6.131836000000001,1.07434215,1.16999946
6.132324,1.20972996,0.95301207
6.132812,0.92674089,0.94367295
6.133299999999999,0.74161638,0.75785193
6.133788999999999,0.40877289,0.67132773
6.134277,0.30363912,1.05995088
6.134765000000001,0.64552743,1.34106624
6.135254000000001,0.37276038,1.7878725
6.135742,-0.11038212,1.68628014
6.13623,0.18610551,1.24587
6.136717999999999,0.95772087,1.02751902
6.137206999999999,1.29110391,0.8594541
6.137695,1.055556,0.86196546
6.138183000000001,0.9479403,0.64641033
6.138672000000001,0.70531938,0.48484944
6.1391599999999995,0.38564091,0.75740067
6.139648,0.36873828,1.21230999
6.140135999999999,0.16427826,1.75444983
6.140624999999999,-0.35872227,1.92362328
6.141113,-0.05828121,1.49638797
6.1416010000000005,0.93757113,1.02786237
6.1420900000000005,1.42985655,0.77249826
6.142577999999999,1.37643129,0.5712363
6.143066,1.13290785,0.46765251
6.143554000000001,0.7049466,0.37186767
6.144043000000001,0.29347596,0.65712285
6.144531,0.34497846,1.17915219
6.1450190000000005,0.26235864,1.63766178
6.145506999999999,-0.20896281,1.93781835
6.145995999999999,-0.08549415,1.51004349
6.146484,0.63722817,1.17728829
6.146972000000001,1.09004796,1.01826819
6.147461000000001,1.0694862,1.00976292
6.147949,1.07898228,0.8351253
6.148437,0.87945669,0.556227
6.148924999999999,0.37563471,0.64875492
6.149413999999999,0.33934752,0.92843802
6.149902,0.5126706,1.492101
6.150390000000001,0.11319759,1.90970289
6.150879000000001,-0.07999074,1.75750074
6.151367,0.46039311,1.24568361
6.151855,1.01456982,1.08487809
6.152342999999999,1.06993746,1.00176777
6.152831999999999,0.901539,0.94585077
6.15332,0.81725148,0.81615276
6.153808000000001,0.48454533,0.74944476
6.154297000000001,0.26485038,1.01228409
6.1547849999999995,0.53667567,1.34478423
6.155273,0.33095997,1.75831497
6.155760999999999,-0.10656603,1.72607931
6.156249999999999,0.31654908,1.25582715
6.156738,0.96679512,1.04115492
6.1572260000000005,1.17853416,0.91558692
6.1577150000000005,1.01929824,0.79963272
6.158202999999999,0.97326972,0.65534724
6.158691,0.75089664,0.48600702
6.159179000000001,0.37190691,0.72542988
6.159668000000001,0.34093674,1.24788105
6.160156,0.11266785,1.74552273
6.1606440000000005,-0.31566618,1.94791284
6.161131999999999,0.06159699,1.4562945
6.161620999999999,0.90541395,1.02501747
6.162109,1.37601927,0.78049341
6.162597000000001,1.31212674,0.55430424
6.163086000000001,1.08132687,0.53027955
6.163574,0.79750395,0.34679331
6.164062,0.36742374,0.66240063
6.164549999999999,0.34133895,1.17045072
6.165038999999999,0.2186649,1.61108649
6.165527,-0.26204472,1.94579388
6.166015000000001,-0.13046319,1.55119644
6.166504000000001,0.72504729,1.18787328
6.166992,1.26037899,1.02399723
6.16748,1.06564068,0.92923263
6.167967999999999,0.97064064,0.81173826
6.168456999999999,0.82887633,0.54643662
6.168945,0.32959638,0.64229994
6.169433000000001,0.42852042,1.00967463
6.169922000000001,0.63437346,1.39012605
6.1704099999999995,0.03501189,1.89563535
6.170898,-0.17477496,1.69319619
6.171385999999999,0.4617567,1.28062683
6.171874999999999,1.12866012,1.16118027
6.172363,1.07023176,0.92683899
6.1728510000000005,0.8342424,0.94435965
6.1733400000000005,0.78524145,0.71127405
6.173827999999999,0.42391953,0.74324484
6.174316,0.36506934,1.0832202
6.174804000000001,0.6545232,1.36965258
6.175293000000001,0.29170035,1.76308263
6.175781,-0.18848934,1.63016694
6.1762690000000005,0.24793794,1.24935255
6.176756999999999,1.07169345,1.06329609
6.177245999999999,1.28791566,0.89175843
6.177734,1.03697586,0.82042011
6.178222000000001,0.93044907,0.59866506
6.178711000000001,0.58669686,0.4832406
6.179199,0.33044985,0.85573611
6.179687,0.41093109,1.32983379
6.180174999999999,0.11614059,1.82570967
6.180663999999999,-0.33094035,1.91884581
6.181152,0.09729558,1.34065422
6.181640000000001,0.95473863,1.00031589
6.182129000000001,1.40373252,0.73812402
6.182617,1.3140495,0.6413778
6.183105,1.06834824,0.5620149
6.183592999999999,0.72027963,0.37620369
6.184081999999999,0.38095173,0.73108044
6.18457,0.38913327,1.08239616
6.185058000000001,0.12701988,1.65232773
6.185547000000001,-0.27959481,1.93411017
6.1860349999999995,-0.11662128,1.57602555
6.186523,0.74832642,1.23817896
6.187010999999999,1.27057158,1.00253295
6.187499999999999,1.08794862,0.92414124
6.187988,1.01868021,0.67766499
6.1884760000000005,0.78221997,0.5257179
6.1889650000000005,0.28114479,0.70371054
6.189452999999999,0.41126463,1.08941031
6.189941,0.61715691,1.51887249
6.190429000000001,0.05235597,1.89760716
6.190918000000001,-0.09301842,1.62249552
6.191406,0.49955463,1.16531028
6.1918940000000005,1.01394198,1.13764608
6.192381999999999,1.02930444,1.04010525
6.192870999999999,0.8851563,1.02194694
6.193359,0.83957904,0.78857685
6.193847000000001,0.46235511,0.67697829
6.194336000000001,0.31989429,0.95750505
6.194824,0.62169894,1.33605333
6.195312,0.26442855,1.79576955
6.195799999999999,-0.13982193,1.74790656
6.196288999999999,0.32789925,1.2766734
6.196777,1.02643992,1.02443868
6.197265000000001,1.26096759,0.78780186
6.197754000000001,1.03288509,0.73729017
6.198242,0.96041862,0.62570142
6.19873,0.65473902,0.51621201
6.199217999999999,0.2834109,0.91422333
6.199706999999999,0.34690122,1.3262139
6.200195,0.10963656,1.75013343
6.200683000000001,-0.30445335,1.85089194
6.201172000000001,0.10730178,1.34234154
6.2016599999999995,0.95388516,1.03095252
6.202148,1.39803291,0.82199952
6.202635999999999,1.30677048,0.62706501
6.203124999999999,1.0960713,0.49493412
6.203613,0.73420983,0.2936133
6.2041010000000005,0.28638333,0.66430377
6.2045900000000005,0.32376924,1.20857238
6.205077999999999,0.19913319,1.72490211
6.205566,-0.2366172,2.00326086
6.206054000000001,-0.0796572,1.51634151
6.206543000000001,0.73864395,1.11623085
6.207031,1.23438249,0.98636607
6.2075190000000005,1.07700066,0.91524357
6.208006999999999,0.99349794,0.80945253
6.208495999999999,0.78791958,0.58587282
6.208984,0.29190636,0.68806359
6.209472000000001,0.42353694,1.03414077
6.209961000000001,0.61502814,1.43011161
6.210449,0.04537125,1.8897984
6.210937,-0.09810981,1.65652641
6.211424999999999,0.47815902,1.25549361
6.211913999999999,1.07092827,1.18167336
6.212402,1.08213129,0.96238062
6.212890000000001,0.85397031,0.93608001
6.213379000000001,0.77614758,0.72892224
6.213867,0.3990708,0.72876528
6.214355,0.35828082,1.12719843
6.214842999999999,0.6761052,1.38677103
6.215331999999999,0.27484677,1.76839965
6.21582,-0.13164039,1.59754869
6.216308000000001,0.28243971,1.15757019
6.216797000000001,1.03198257,1.07688294
6.2172849999999995,1.3158153,0.86498694
6.217773,1.07292951,0.81956664
6.218260999999999,0.92991933,0.58423455
6.218749999999999,0.55771812,0.43591716
6.219238,0.27117783,0.89228817
6.2197260000000005,0.36376461,1.35545751
6.2202150000000005,0.08320842,1.86669585
6.220702999999999,-0.26494848,1.89179964
6.221191,0.14470731,1.28404071
6.221679000000001,0.95867244,0.97075836
6.222168000000001,1.436184,0.71326548
6.222656,1.32791103,0.62062965
6.2231440000000005,1.10749014,0.50174226
6.223631999999999,0.66261645,0.36098838
6.224120999999999,0.26264313,0.73661328
6.224609,0.35246349,1.17152982
6.225097000000001,0.18326061,1.71373833
6.225586000000001,-0.26275104,1.9545444
6.226074,-0.06466752,1.52475849
6.226562,0.74597202,1.1807316
6.227049999999999,1.19979243,1.02644973
6.227538999999999,1.11791817,0.87617034
6.228027,1.08159174,0.69315498
6.228515000000001,0.77798205,0.51846831
6.229004000000001,0.1867824,0.69845238
6.229492,0.40753683,1.1419821
6.22998,0.62474985,1.53688365
6.230467999999999,-0.0124587,1.9314909
6.230956999999999,-0.02773287,1.55902482
6.231445,0.52479576,1.16389764
6.231933000000001,0.98611101,1.16064072
6.232422000000001,1.06724952,1.01514861
6.2329099999999995,0.94938237,1.02007323
6.233398,0.82143054,0.74270529
6.233885999999999,0.31732407,0.69882516
6.234374999999999,0.23911875,1.07349849
6.234863,0.6393177,1.42704108
6.2353510000000005,0.32179743,1.83871773
6.2358400000000005,-0.03931848,1.68281721
6.236327999999999,0.41085261,1.12176369
6.236816,0.96278283,0.99058437
6.237304000000001,1.12793418,0.81633915
6.237793000000001,1.01871945,0.84152142
6.238281,1.06177554,0.65722095
6.2387690000000005,0.68300163,0.51167979
6.239256999999999,0.24543639,0.90200988
6.239745999999999,0.27737775,1.27116018
6.240234,0.01905102,1.84102308
6.240722000000001,-0.24085512,1.86986448
6.241211000000001,0.2288673,1.34163522
6.241699,0.98138259,1.02074031
6.242187,1.34069346,0.73411173
6.242674999999999,1.28170593,0.62075718
6.243163999999999,1.14072642,0.44379459
6.243652,0.72812763,0.35984061
6.244140000000001,0.29336805,0.74149866
6.244629000000001,0.23620518,1.20847428
6.245117,0.12366486,1.77804288
6.245605,-0.18438876,1.91843379
6.246092999999999,-0.00345312,1.49179689
6.246581999999999,0.82979847,1.12182255
6.24707,1.21525299,0.99290934
6.247558000000001,1.05214212,0.91408599
6.248047000000001,1.05150447,0.69888402
6.2485349999999995,0.78250446,0.54145314
6.249023,0.24471045,0.6503049
6.249510999999999,0.39001617,1.12531491
6.249999999999999,0.59421132,1.55081385
6.250488,-0.01274319,1.95039477
6.2509760000000005,-0.08777988,1.6099191
6.2514650000000005,0.54880083,1.15701102
6.251952999999999,1.09339317,1.13350626
6.252441,1.06884855,0.93085128
6.252929000000001,0.8777007,1.00453419
6.253418000000001,0.81103194,0.71339301
6.253906,0.35272836,0.70940034
6.2543940000000005,0.32966505,1.08075789
6.254881999999999,0.65189412,1.3887036
6.255370999999999,0.2291616,1.81103391
6.255859,-0.14295132,1.63662192
6.256347000000001,0.34489998,1.22559273
6.256836000000001,1.09839627,1.02423267
6.257324,1.26904122,0.81784008
6.257812,1.02704814,0.7913727
6.258299999999999,0.96487236,0.54379773
6.258788999999999,0.58068333,0.48760605
6.259277,0.25945488,0.95387535
6.259765000000001,0.35308152,1.39237254
6.260254000000001,0.05679009,1.86529302
6.260742,-0.32759514,1.84582017
6.26123,0.17671734,1.28475684
6.261717999999999,1.07524467,0.9746235
6.262206999999999,1.45114425,0.75874464
6.262695,1.28649321,0.6235236
6.263183000000001,1.03574961,0.48376053
6.263672000000001,0.64517427,0.33959277
6.2641599999999995,0.29452563,0.74171448
6.264648,0.38503269,1.24344693
6.265135999999999,0.17554014,1.75743207
6.265624999999999,-0.29040543,1.97192772
6.266113,-0.05926221,1.4898447
6.2666010000000005,0.79950519,1.1594439
6.2670900000000005,1.26776592,1.0049364
6.267577999999999,1.14199191,0.86963688
6.268066,1.0364265,0.6968043
6.268554000000001,0.69639228,0.52085214
6.269043000000001,0.21831174,0.73955628
6.269531,0.47628531,1.15734456
6.2700190000000005,0.57534669,1.56882501
6.270506999999999,-0.03824919,1.91956194
6.270995999999999,-0.06167547,1.54647783
6.271484,0.5386671,1.17009756
6.271972000000001,1.10241837,1.15664805
6.272461000000001,1.1205963,0.96514704
6.272949,0.90015579,0.96084045
6.273437,0.73988001,0.68044122
6.273924999999999,0.29049372,0.69616665
6.274413999999999,0.3376602,1.12507947
6.274902,0.67144545,1.42789455
6.275390000000001,0.20201733,1.88082225
6.275879000000001,-0.07627275,1.5992262
6.276367,0.37350594,1.14546465
6.276855,1.0424106,0.99449856
6.277342999999999,1.24828326,0.80881488
6.277831999999999,1.03816287,0.83214306
6.27832,0.95736771,0.58116402
6.278808000000001,0.57866247,0.54115884
6.279297000000001,0.268794,0.90584559
6.2797849999999995,0.34013232,1.3491693
6.280273,0.06760071,1.81793034
6.280760999999999,-0.29585979,1.84612428
6.281249999999999,0.22388382,1.30640751
6.281738,1.04930703,0.99044703
6.2822260000000005,1.42278354,0.74318598
6.2827150000000005,1.28389356,0.55349982
6.283202999999999,1.02794085,0.46241397
6.283691,0.66176298,0.35261064
6.284179000000001,0.29261268,0.81036486
6.284668000000001,0.34486074,1.25536608
6.285156,0.17391168,1.76299434
6.2856440000000005,-0.2774268,1.89387936
6.286131999999999,-0.0249174,1.4300037
6.286620999999999,0.85779621,1.15576515
6.287109,1.24494786,1.01433438
6.287597000000001,1.12119471,0.88703001
6.288086000000001,1.03751541,0.67852827
6.288574,0.67427073,0.51798762
6.289062,0.20716758,0.70140519
6.289549999999999,0.47262618,1.18527363
6.290038999999999,0.5703534,1.62538947
6.290527,-0.02203326,1.95730101
6.291015000000001,-0.06772824,1.52802522
6.291504000000001,0.54167877,1.16908713
6.291992,1.14380676,1.08299457
6.29248,1.13948055,0.94643937
6.292967999999999,0.93664899,0.98435502
6.293456999999999,0.72098595,0.69117336
6.293945,0.2782116,0.77425425
6.294433000000001,0.32168952,1.10446866
6.294922000000001,0.63975915,1.4596299
6.2954099999999995,0.19559178,1.85406057
6.295898,-0.12746133,1.61457885
6.296385999999999,0.40084641,1.21946148
6.296874999999999,1.11807513,0.99354699
6.297363,1.24617411,0.83510568
6.2978510000000005,1.04984658,0.77160555
6.2983400000000005,0.94295682,0.52457994
6.298827999999999,0.5157117,0.55192041
6.299316,0.27917298,0.93825783
6.299804000000001,0.37270152,1.43128881
6.300293000000001,0.03267711,1.86876576
6.300781,-0.33655167,1.83755034
6.3012690000000005,0.24582879,1.27360287
6.301756999999999,1.053594,0.96068349
6.302245999999999,1.4281398,0.78008139
6.302734,1.36352133,0.54097245
6.303222000000001,1.04518683,0.46155069
6.303711000000001,0.57806406,0.33135237
6.304199,0.24027633,0.79551252
6.304687,0.37124964,1.32070068
6.305174999999999,0.13710456,1.79657397
6.305663999999999,-0.31267413,1.97481186
6.306152,0.00911349,1.39981833
6.306640000000001,0.84626946,1.11359196
6.307129000000001,1.27852749,0.98712144
6.307617,1.17767088,0.82818963
6.308105,1.0599705,0.68220702
6.308592999999999,0.62252298,0.49102974
6.309081999999999,0.13891941,0.74336256
6.30957,0.50777541,1.19650608
6.310058000000001,0.5414139,1.61223426
6.310547000000001,-0.06036093,1.9886832
6.3110349999999995,-0.03432519,1.4611995
6.311523,0.54823185,1.16263215
6.312010999999999,1.16853777,1.10809836
6.312499999999999,1.12896423,0.93536388
6.312988,0.90148014,0.98937774
6.3134760000000005,0.72811782,0.64238823
6.3139650000000005,0.23315427,0.77727573
6.314452999999999,0.32269995,1.12601142
6.314941,0.66063483,1.51086753
6.315429000000001,0.21515292,1.89310437
6.315918000000001,-0.05791824,1.55813211
6.316406,0.42156513,1.13674356
6.3168940000000005,1.11710394,0.94501692
6.317381999999999,1.20901383,0.83016144
6.317870999999999,1.00476963,0.81304299
6.318359,0.9750159,0.58835475
6.318847000000001,0.58598073,0.53053461
6.319336000000001,0.26049474,0.91479231
6.319824,0.36485352,1.38521124
6.320312,-0.02175858,1.86910911
6.320799999999999,-0.37700811,1.83629466
6.321288999999999,0.30463974,1.30704516
6.321777,1.11300336,0.97706619
6.322265000000001,1.43872479,0.71717967
6.322754000000001,1.3137552,0.51093423
6.323242,1.00728099,0.41792562
6.32373,0.58966929,0.35913429
6.324217999999999,0.26227035,0.8471916
6.324706999999999,0.34240824,1.38115971
6.325195,0.11044098,1.78308522
6.325683000000001,-0.32003163,1.90121724
6.326172000000001,0.06585453,1.3647672
6.3266599999999995,0.91239867,1.10601864
6.327148,1.25508159,1.02443868
6.327635999999999,1.10913822,0.88805025
6.328124999999999,0.99066285,0.69813846
6.328613,0.62379828,0.47003634
6.3291010000000005,0.18989217,0.73108044
6.3295900000000005,0.5183604,1.20264714
6.330077999999999,0.54627966,1.63260963
6.330566,-0.08062839,2.00244663
6.331054000000001,-0.04643073,1.4935725
6.331543000000001,0.60567921,1.15162533
6.332031,1.16894979,1.08234711
6.3325190000000005,1.09851399,0.92241468
6.333006999999999,0.90902403,0.98516925
6.333495999999999,0.73137474,0.66439206
6.333984,0.26627283,0.81232686
6.334472000000001,0.35863398,1.1270709
6.334961000000001,0.59153319,1.49574051
6.335449,0.14320638,1.87285653
6.335937,-0.04140801,1.53321471
6.336424999999999,0.48172005,1.17233424
6.336913999999999,1.13307462,0.96410718
6.337402,1.20483477,0.81732996
6.337890000000001,1.00265067,0.78537879
6.338379000000001,0.91487079,0.55804185
6.338867,0.53077005,0.56900943
6.339355,0.27171738,0.97218081
6.339842999999999,0.34163325,1.43689032
6.340331999999999,0.01889406,1.87158123
6.34082,-0.26770509,1.76169942
6.341308000000001,0.31665699,1.24275042
6.341797000000001,1.0911663,0.97022862
6.3422849999999995,1.41530832,0.72203562
6.342773,1.27679112,0.58082067
6.343260999999999,0.99300744,0.45125019
6.343749999999999,0.58218426,0.37122021
6.344238,0.29426076,0.83978505
6.3447260000000005,0.35987985,1.30942899
6.3452150000000005,0.08824095,1.81427121
6.345702999999999,-0.2885121,1.87933113
6.346191,0.07287849,1.40688153
6.346679000000001,0.92615229,1.13237811
