Time (s),Y Axis (m/s^2),Z Axis (m/s^2)
0.397461,0.58523517,1.10905974
0.397949,0.5783976,1.10816703
0.398438,0.57131478,1.10512593
0.398926,0.57439512,1.10956005
0.399414,0.5820273,1.10731356
0.399902,0.58097763,1.10592054
0.400391,0.56715534,1.10947176
0.400879,0.56841102,1.10626389
0.401367,0.58421493,1.1027421
0.401855,0.57277647,1.10720565
0.402344,0.56454588,1.10507688
0.402832,0.58916898,1.10286963
0.40332,0.58866867,1.10694078
0.403809,0.56379051,1.10601864
0.404297,0.57512106,1.10647971
0.404785,0.58747185,1.10963853
0.405273,0.5677047,1.10979549
0.405762,0.56668446,1.10913822
0.40625,0.58572567,1.11053124
0.406738,0.5833026,1.1126502
0.407227,0.56921544,1.11080592
0.407715,0.5674104,1.1138274
0.408203,0.5801634,1.11075687
0.408691,0.57818178,1.11067839
0.40918,0.56045511,1.11443562
0.409668,0.57108915,1.11310146
0.410156,0.58916898,1.10997207
0.410645,0.5725116,1.11319956
0.411133,0.56362374,1.11070782
0.411621,0.58316526,1.10925594
0.412109,0.58304754,1.10884392
0.412598,0.57053979,1.10748033
0.413086,0.57461094,1.10336994
0.413574,0.58495068,1.10596959
0.414063,0.57501315,1.10825532
0.414551,0.56178927,1.10963853
0.415039,0.57510144,1.11227742
0.415527,0.57886848,1.11130623
0.416016,0.57126573,1.11222837
0.416504,0.56323134,1.11514194
0.416992,0.57730869,1.11318975
0.41748,0.57855456,1.10976606
0.417969,0.56049435,1.11072744
0.418457,0.56679237,1.10565567
0.418945,0.58345956,1.10518479
0.419434,0.5795748,1.10536137
0.419922,0.56307438,1.1018592
0.42041,0.5830083,1.10221236
0.420898,0.58851171,1.10249685
0.421387,0.56769489,1.1030364
0.421875,0.57470904,1.0994067
0.422363,0.58811931,1.10291868
0.422852,0.58201749,1.10495916
0.42334,0.57492486,1.10299716
0.423828,0.57512106,1.10835342
0.424316,0.58148775,1.10493954
0.424805,0.57596472,1.10319336
0.425293,0.55948392,1.10701926
0.425781,0.57792672,1.10716641
0.42627,0.58590225,1.1069604
0.426758,0.56276046,1.11143376
0.427246,0.56419272,1.101663
0.427734,0.59003226,1.10786292
0.428223,0.57808368,1.11419037
0.428711,0.55949373,1.10814741
0.429199,0.57772071,1.10852019
0.429688,0.58667724,1.10720565
0.430176,0.56728287,1.10668572
0.430664,0.56410443,1.11034485
0.431152,0.5785938,1.10904993
0.431641,0.58036941,1.10439018
0.432129,0.56733192,1.10768634
0.432617,0.56579175,1.11311127
0.433105,0.58882563,1.10701926
0.433594,0.5774166,1.10864772
0.434082,0.55722762,1.11286602
0.43457,0.57783843,1.10595978
0.435059,0.58511745,1.10894202
0.435547,0.55922886,1.10680344
0.436035,0.56219148,1.10738223
0.436523,0.59614389,1.11084516
0.437012,0.57842703,1.10769615
0.4375,0.55932696,1.10799045
0.437988,0.58336146,1.10798064
0.438477,0.58437189,1.1093148
0.438965,0.5626035,1.10740185
0.439453,0.56932335,1.10914803
0.439941,0.5854608,1.10652876
0.44043,0.58247856,1.10336994
0.440918,0.57380652,1.10871639
0.441406,0.57122649,1.10773539
0.441895,0.58371462,1.10380158
0.442383,0.58425417,1.11034485
0.442871,0.56880342,1.10789235
0.443359,0.58014378,1.10643066
0.443848,0.59372082,1.10394873
0.444336,0.57424797,1.10651895
0.444824,0.57029454,1.10515536
0.445313,0.58962024,1.10206521
0.445801,0.57749508,1.10694078
0.446289,0.56451645,1.10206521
0.446777,0.57721059,1.10718603
0.447266,0.58245894,1.10631294
0.447754,0.57122649,1.10173167
0.448242,0.56414367,1.10389968
0.44873,0.57467961,1.1066661
0.449219,0.57959442,1.10475315
0.449707,0.57513087,1.10528289
0.450195,0.56612529,1.10763729
0.450684,0.58084029,1.10364462
0.451172,0.5815368,1.10710755
0.45166,0.5632902,1.1052927
0.452148,0.57337488,1.09810197
0.452637,0.58829589,1.10297754
0.453125,0.5722173,1.10261457
0.453613,0.56749869,1.10182977
0.454102,0.58334184,1.10375253
0.45459,0.57936879,1.10091744
0.455078,0.56730249,1.10521422
0.455566,0.57183471,1.10791197
0.456055,0.58357728,1.10664648
0.456543,0.57360051,1.10283039
0.457031,0.56552688,1.10563605
0.45752,0.5717268,1.1066661
0.458008,0.57842703,1.10840247
0.458496,0.570942,1.10822589
0.458984,0.55939563,1.11189483
0.459473,0.58240989,1.10914803
0.459961,0.58636332,1.10731356
0.460449,0.56657655,1.11007017
0.460938,0.57184452,1.10435094
0.461426,0.59081706,1.10501802
0.461914,0.57746565,1.10866734
0.462402,0.56720439,1.10701926
0.462891,0.58744242,1.10657781
0.463379,0.58527441,1.10594016
0.463867,0.57056922,1.10574396
0.464355,0.57061827,1.10652876
0.464844,0.58260609,1.10810817
0.465332,0.58218426,1.10305602
0.46582,0.56514429,1.10498859
0.466309,0.56934297,1.10777463
0.466797,0.58688325,1.10441961
0.467285,0.56774394,1.10517498
0.467773,0.55611909,1.1049984
0.468262,0.58276305,1.10326203
0.46875,0.57778938,1.10699964
0.469238,0.56071998,1.10399778
0.469727,0.57484638,1.10128041
0.470215,0.59189616,1.103625
0.470703,0.5763375,1.10099592
0.471191,0.56651769,1.10388987
0.47168,0.57613149,1.10356614
0.472168,0.5782014,1.09963233
0.472656,0.574866,1.10140794
0.473145,0.57396348,1.10488068
0.473633,0.58149756,1.0999953
0.474121,0.58224312,1.09992663
0.474609,0.5713344,1.10706831
0.475098,0.57278628,1.10403702
0.475586,0.58807026,1.10669553
0.476074,0.57970233,1.11239514
0.476563,0.56765565,1.10974644
0.477051,0.58446999,1.10827494
0.477539,0.590562,1.10855943
0.478027,0.56671389,1.10846133
0.478516,0.57105972,1.10655819
0.479004,0.59028732,1.10787273
0.479492,0.57945708,1.109511
0.47998,0.56705724,1.10660724
0.480469,0.58089915,1.10381139
0.480957,0.5822235,1.11007998
0.481445,0.57703401,1.10727432
0.481934,0.5721192,1.10853981
0.482422,0.57556251,1.10609712
0.48291,0.58543137,1.10477277
0.483398,0.57505239,1.10635218
0.483887,0.56491866,1.10825532
0.484375,0.57945708,1.10433132
0.484863,0.57432645,1.10610693
0.485352,0.5617206,1.10729394
0.48584,0.58004568,1.10458638
0.486328,0.58626522,1.10773539
0.486816,0.56553669,1.1049003
0.487305,0.57293343,1.10259495
0.487793,0.58482315,1.10199654
0.488281,0.5718249,1.10545947
0.48877,0.56880342,1.10414493
0.489258,0.57564099,1.10742147
0.489746,0.57879,1.10896164
0.490234,0.57564099,1.10267343
0.490723,0.56965689,1.10388987
0.491211,0.57077523,1.10255571
0.491699,0.58259628,1.1002896
0.492188,0.57154041,1.10693097
0.492676,0.5696667,1.10526327
0.493164,0.58427379,1.10316393
0.493652,0.58805064,1.10335032
0.494141,0.56969613,1.10336994
0.494629,0.5828121,1.10299716
0.495117,0.5940936,1.1025459
0.495605,0.57414006,1.10712717
0.496094,0.57668085,1.10221236
0.496582,0.5865399,1.10756862
0.49707,0.58203711,1.10704869
0.497559,0.57004929,1.10413512
0.498047,0.57817197,1.10981511
0.498535,0.58231179,1.10327184
0.499023,0.57864285,1.10335032
0.499512,0.57317868,1.10887335
0.5,0.57628845,1.1049984
0.500488,0.58454847,1.10765691
0.500977,0.57512106,1.10957967
0.501465,0.56889171,1.10610693
0.501953,0.58779558,1.10489049
0.502441,0.58647123,1.10533194
0.50293,0.57115782,1.10796102
0.503418,0.58249818,1.10111364
0.503906,0.5878152,1.10939328
0.504395,0.58179186,1.10420379
0.504883,0.56831292,1.10681325
0.505371,0.57774033,1.10789235
0.505859,0.58283172,1.10348766
0.506348,0.5740812,1.1049984
0.506836,0.57135402,1.10026998
0.507324,0.58533327,1.10386044
0.507813,0.5841855,1.10538099
0.508301,0.56249559,1.10456676
0.508789,0.57558213,1.10702907
0.509277,0.58923765,1.10738223
0.509766,0.57285495,1.10816703
0.510254,0.56566422,1.10536137
0.510742,0.59013036,1.10292849
0.51123,0.59043447,1.10541042
0.511719,0.57266856,1.1021535
0.512207,0.58208616,1.10223198
0.512695,0.59019903,1.10463543
0.513184,0.58179186,1.10094687
0.513672,0.57180528,1.10560662
0.51416,0.58090896,1.10462562
0.514648,0.58211559,1.1052927
0.515137,0.57657294,1.10673477
0.515625,0.57060846,1.11010941
0.516113,0.57563118,1.1069604
0.516602,0.57972195,1.1040174
0.51709,0.56684142,1.11112965
0.517578,0.56933316,1.10714679
0.518066,0.58154661,1.10601864
0.518555,0.57122649,1.10746071
0.519043,0.5643693,1.10373291
0.519531,0.58436208,1.10662686
0.52002,0.58460733,1.10793159
0.520508,0.5714325,1.1045079
0.520996,0.57803463,1.10249685
0.521484,0.58355766,1.10835342
0.521973,0.5769261,1.10258514
0.522461,0.57220749,1.10658762
0.522949,0.57366918,1.10829456
0.523438,0.57903525,1.1043117
0.523926,0.58064409,1.10386044
0.524414,0.56931354,1.10818665
0.524902,0.57152079,1.104606
0.525391,0.58110516,1.10554776
0.525879,0.5627016,1.10974644
0.526367,0.56630187,1.10547909
0.526855,0.58368519,1.10753919
0.527344,0.57314925,1.10665629
0.527832,0.57016701,1.105587
0.52832,0.58494087,1.10719584
0.528809,0.57816216,1.10889297
0.529297,0.57191319,1.10324241
0.529785,0.57781881,1.10753919
0.530273,0.5767299,1.10561643
0.530762,0.57716154,1.10191806
0.53125,0.57732831,1.11080592
0.531738,0.57285495,1.10722527
0.532227,0.57581757,1.10152566
0.532715,0.58245894,1.10720565
0.533203,0.56742021,1.11146319
0.533691,0.5676066,1.10486106
0.53418,0.5869323,1.10948157
0.534668,0.57593529,1.11096288
0.535156,0.56509524,1.10762748
0.535645,0.58578453,1.10873601
0.536133,0.58107573,1.11135528
0.536621,0.56821482,1.10564586
0.537109,0.58098744,1.10804931
0.537598,0.58289058,1.11080592
0.538086,0.57562137,1.10801007
0.538574,0.57279609,1.1078433
0.539063,0.58038903,1.10886354
0.539551,0.57778938,1.10559681
0.540039,0.57370842,1.10838285
0.540527,0.57582738,1.11045276
0.541016,0.57666123,1.10670534
0.541504,0.5810463,1.10581263
0.541992,0.56781261,1.1093148
0.54248,0.57033378,1.10964834
0.542969,0.58511745,1.10269305
0.543457,0.57258027,1.10684268
0.543945,0.56875437,1.10489049
0.544434,0.58304754,1.10674458
0.544922,0.58270419,1.10782368
0.54541,0.57454227,1.10593035
0.545898,0.57617073,1.10756862
0.546387,0.579771,1.10651895
0.546875,0.57484638,1.11035466
0.547363,0.57385557,1.10967777
0.547852,0.57343374,1.10817684
0.54834,0.5822235,1.10792178
0.548828,0.57748527,1.10792178
0.549316,0.56762622,1.1066661
0.549805,0.57818178,1.10633256
0.550293,0.58273362,1.10903031
0.550781,0.56752812,1.10885373
0.55127,0.57190338,1.1023497
0.551758,0.59015979,1.10769615
0.552246,0.57590586,1.10533194
0.552734,0.56843064,1.10445885
0.553223,0.5859513,1.10751957
0.553711,0.58311621,1.10837304
0.554199,0.5669199,1.10582244
0.554688,0.5720211,1.10337975
0.555176,0.57512106,1.10876544
0.555664,0.57450303,1.10553795
0.556152,0.57022587,1.10726451
0.556641,0.57097143,1.10877525
0.557129,0.57841722,1.10481201
0.557617,0.5694705,1.11417075
0.558105,0.56774394,1.11308184
0.558594,0.57532707,1.10999169
0.559082,0.57520935,1.11203217
0.55957,0.56557593,1.10877525
0.560059,0.57150117,1.10516517
0.560547,0.58356747,1.10483163
0.561035,0.57628845,1.10605788
0.561523,0.57802482,1.10515536
0.562012,0.58376367,1.10650914
0.5625,0.5795748,1.10808855
0.562988,0.5779071,1.10729394
0.563477,0.57721059,1.10822589
0.563965,0.57707325,1.10792178
0.564453,0.58270419,1.10746071
0.564941,0.57505239,1.11005055
0.56543,0.5677047,1.11081573
0.565918,0.57845646,1.11175749
0.566406,0.57739698,1.11498498
0.566895,0.56405538,1.1110806
0.567383,0.57474828,1.11050181
0.567871,0.57953556,1.1125521
0.568359,0.56462436,1.11072744
0.568848,0.57354165,1.10742147
0.569336,0.58066371,1.11214008
0.569824,0.5710401,1.11381759
0.570313,0.56822463,1.10877525
0.570801,0.58196844,1.11035466
0.571289,0.57446379,1.10445885
0.571777,0.57106953,1.10605788
0.572266,0.5763375,1.1091186
0.572754,0.56781261,1.10821608
0.573242,0.57612168,1.10599902
0.57373,0.5784957,1.10889297
0.574219,0.56816577,1.10778444
0.574707,0.57528783,1.10489049
0.575195,0.57998682,1.11179673
0.575684,0.56690028,1.11354291
0.576172,0.57098124,1.10523384
0.57666,0.5818311,1.11161034
0.577148,0.5745717,1.11394512
0.577637,0.57488562,1.10439999
0.578125,0.58498992,1.10648952
0.578613,0.57472866,1.10858886
0.579102,0.57431664,1.10623446
0.57959,0.57870171,1.10606769
0.580078,0.5734926,1.10873601
0.580566,0.57870171,1.10670534
0.581055,0.57938841,1.10629332
0.581543,0.574866,1.10698983
0.582031,0.58216464,1.10367405
0.58252,0.58020264,1.1051946
0.583008,0.56578194,1.10622465
0.583496,0.57729888,1.10374272
0.583984,0.58145832,1.10665629
0.584473,0.56680218,1.10602845
0.584961,0.57092238,1.10574396
0.585449,0.58176243,1.10799045
0.585938,0.57356127,1.10897145
0.586426,0.57003948,1.10878506
0.586914,0.57428721,1.1079414
0.587402,0.57567042,1.10771577
0.587891,0.57358089,1.10757843
0.588379,0.56813634,1.10871639
0.588867,0.56621358,1.10934423
0.589355,0.5734926,1.10645028
0.589844,0.57097143,1.10918727
0.590332,0.56433006,1.11111003
0.59082,0.57897639,1.10551833
0.591309,0.57690648,1.11248343
0.591797,0.56665503,1.10710755
0.592285,0.5721192,1.10708793
0.592773,0.57844665,1.10905974
0.593262,0.56638035,1.10683287
0.59375,0.56768508,1.1087262
0.594238,0.58797216,1.10677401
0.594727,0.58003587,1.10596959
0.595215,0.57576852,1.1015649
0.595703,0.58282191,1.10339937
0.596191,0.58068333,1.10576358
0.59668,0.57563118,1.10295792
0.597168,0.57131478,1.1064699
0.597656,0.57864285,1.1073528
0.598145,0.58081086,1.1009763
0.598633,0.57063789,1.10540061
0.599121,0.57439512,1.10640123
0.599609,0.57940803,1.10576358
0.600098,0.57289419,1.10453733
0.600586,0.57121668,1.1056851
0.601074,0.58239027,1.10786292
0.601563,0.58120326,1.103625
0.602051,0.5756508,1.10268324
0.602539,0.57851532,1.10175129
0.603027,0.5834007,1.10272248
0.603516,0.57777957,1.10371329
0.604004,0.5774166,1.1024478
0.604492,0.57666123,1.10336013
0.60498,0.58199787,1.10646009
0.605469,0.57887829,1.10556738
0.605957,0.56645883,1.10863791
0.606445,0.57324735,1.10423322
0.606934,0.57926088,1.10769615
0.607422,0.56915658,1.10566548
0.60791,0.56722401,1.10766672
0.608398,0.58024188,1.10660724
0.608887,0.57456189,1.10925594
0.609375,0.56607624,1.11089421
0.609863,0.5765337,1.10814741
0.610352,0.57430683,1.11131604
0.61084,0.57020625,1.10606769
0.611328,0.58549023,1.10565567
0.611816,0.58466619,1.10644047
0.612305,0.57638655,1.10332089
0.612793,0.58607883,1.10455695
0.613281,0.5804577,1.10995245
0.61377,0.57026511,1.10792178
0.614258,0.57983967,1.10839266
0.614746,0.58020264,1.10899107
0.615234,0.57149136,1.10694078
0.615723,0.58110516,1.10604807
0.616211,0.57768147,1.10838285
0.616699,0.5700591,1.1078433
0.617188,0.57856437,1.10734299
0.617676,0.58015359,1.11479859
0.618164,0.57716154,1.10658762
0.618652,0.57749508,1.10672496
0.619141,0.58033998,1.11006036
0.619629,0.58090896,1.10689173
0.620117,0.57952575,1.10445885
0.620605,0.57410082,1.10513574
0.621094,0.57677895,1.10443923
0.621582,0.58539213,1.10295792
0.62207,0.57500334,1.10472372
0.622559,0.57374766,1.10631294
0.623047,0.58288077,1.10388987
0.623535,0.57446379,1.10675439
0.624023,0.56410443,1.10542023
0.624512,0.57675933,1.10368386
0.625,0.57693591,1.10289906
0.625488,0.56247597,1.10358576
0.625977,0.57646503,1.10527308
0.626465,0.57897639,1.10610693
0.626953,0.56755755,1.10868696
0.627441,0.57170718,1.10618541
0.62793,0.57766185,1.10818665
0.628418,0.57762261,1.10540061
0.628906,0.5783976,1.10615598
0.629395,0.57707325,1.11054105
0.629883,0.57592548,1.10766672
0.630371,0.58012416,1.10904012
0.630859,0.57345336,1.11014865
0.631348,0.57303153,1.10881449
0.631836,0.58403835,1.10731356
0.632324,0.58312602,1.10863791
0.632813,0.56898981,1.10899107
0.633301,0.58152699,1.10521422
0.633789,0.57875076,1.11046257
0.634277,0.56700819,1.10969739
0.634766,0.57911373,1.10897145
0.635254,0.58032036,1.11135528
0.635742,0.57591567,1.10585187
0.63623,0.57658275,1.10640123
0.636719,0.58111497,1.1067642
0.637207,0.57978081,1.10563605
0.637695,0.57209958,1.10543004
0.638184,0.57500334,1.10664648
0.638672,0.57870171,1.10567529
0.63916,0.58137003,1.10626389
0.639648,0.57114801,1.10728413
0.640137,0.57470904,1.10598921
0.640625,0.58160547,1.10551833
0.641113,0.57567042,1.10581263
0.641602,0.57471885,1.10855943
0.64209,0.58013397,1.10837304
0.642578,0.57495429,1.10807874
0.643066,0.57721059,1.10720565
0.643555,0.57667104,1.10770596
0.644043,0.57170718,1.10531232
0.644531,0.58032036,1.10410569
0.64502,0.5782995,1.10893221
0.645508,0.57313944,1.10285982
0.645996,0.5818311,1.10163357
0.646484,0.58303773,1.107549
0.646973,0.56626263,1.1063718
0.647461,0.57638655,1.10769615
0.647949,0.58280229,1.11089421
0.648438,0.56804805,1.10928537
0.648926,0.57095181,1.10455695
0.649414,0.58177224,1.10969739
0.649902,0.57498372,1.10878506
0.650391,0.56480094,1.10567529
0.650879,0.57526821,1.10839266
0.651367,0.58060485,1.10538099
0.651855,0.57620016,1.10309526
0.652344,0.58225293,1.10187882
0.652832,0.58464657,1.1045079
0.65332,0.5855589,1.10308545
0.653809,0.58038903,1.10471391
0.654297,0.57760299,1.10863791
0.654785,0.58036941,1.10204559
0.655273,0.58165452,1.10491011
0.655762,0.56733192,1.10898126
0.65625,0.57688686,1.10451771
0.656738,0.58188996,1.10625408
0.657227,0.56969613,1.10876544
0.657715,0.57086352,1.10453733
0.658203,0.57868209,1.10719584
0.658691,0.57728907,1.110492
0.65918,0.56751831,1.11114927
0.659668,0.57243312,1.1084319
0.660156,0.57599415,1.11037428
0.660645,0.58025169,1.10608731
0.661133,0.58129155,1.10339937
0.661621,0.57901563,1.10318355
0.662109,0.58828608,1.10070162
0.662598,0.58422474,1.10549871
0.663086,0.5693724,1.10510631
0.663574,0.58243932,1.10419398
0.664063,0.58772691,1.1087262
0.664551,0.5700591,1.10796102
0.665039,0.57654351,1.10491011
0.665527,0.58505859,1.10701926
0.666016,0.57103029,1.10890278
0.666504,0.56746926,1.1083338
0.666992,0.58132098,1.10853981
0.66748,0.57587643,1.11258153
0.667969,0.56886228,1.10832399
0.668457,0.57882924,1.11340557
0.668945,0.57603339,1.1129445
0.669434,0.58155642,1.10642085
0.669922,0.57879981,1.10834361
0.67041,0.57375747,1.10933442
0.670898,0.58520574,1.10301678
0.671387,0.58403835,1.10932461
0.671875,0.56898,1.10711736
0.672363,0.5765337,1.10189844
0.672852,0.59323032,1.10624427
0.67334,0.57418911,1.10775501
0.673828,0.56915658,1.10360538
0.674316,0.58880601,1.10567529
0.674805,0.58079124,1.11115908
0.675293,0.57081447,1.1070585
0.675781,0.57987891,1.10893221
0.67627,0.58128174,1.10868696
0.676758,0.56696895,1.10501802
0.677246,0.57282552,1.10521422
0.677734,0.58309659,1.10858886
0.678223,0.58265514,1.10669553
0.678711,0.57428721,1.10602845
0.679199,0.57481695,1.10350728
0.679688,0.5888943,1.10016207
0.680176,0.57939822,1.10416455
0.680664,0.5683914,1.10404683
0.681152,0.58325355,1.10473353
0.681641,0.59228856,1.10169243
0.682129,0.57366918,1.10319336
0.682617,0.57783843,1.10118231
0.683105,0.5877171,1.09926936
0.683594,0.57585681,1.1023497
0.684082,0.57050055,1.10540061
0.68457,0.57856437,1.10699964
0.685059,0.57934917,1.10358576
0.685547,0.57494448,1.1032326
0.686035,0.57793653,1.10866734
0.686523,0.57862323,1.10393892
0.687012,0.58316526,1.10184939
0.6875,0.57471885,1.10751957
0.687988,0.57258027,1.10439999
0.688477,0.58446018,1.10543985
0.688965,0.57925107,1.10620503
0.689453,0.56617434,1.10640123
0.689941,0.57571947,1.10262438
0.69043,0.58659876,1.10722527
0.690918,0.57028473,1.10360538
0.691406,0.56922525,1.10395854
0.691895,0.58301811,1.10781387
0.692383,0.57822102,1.1051946
0.692871,0.56667465,1.10734299
0.693359,0.57597453,1.10491992
0.693848,0.58042827,1.10650914
0.694336,0.57773052,1.10646009
0.694824,0.57840741,1.10281077
0.695313,0.58019283,1.10538099
0.695801,0.58931613,1.10204559
0.696289,0.57549384,1.10543985
0.696777,0.5690781,1.10775501
0.697266,0.58582377,1.10341899
0.697754,0.57926088,1.10573415
0.698242,0.57060846,1.10757843
0.69873,0.58174281,1.1098053
0.699219,0.58935537,1.10565567
0.699707,0.57518973,1.10649933
0.700195,0.57539574,1.10714679
0.700684,0.57587643,1.10564586
0.701172,0.57794634,1.1045079
0.70166,0.58480353,1.10685249
0.702148,0.57467961,1.10737242
0.702637,0.58146813,1.10161395
0.703125,0.59270058,1.10473353
0.703613,0.57670047,1.10760786
0.704102,0.57118725,1.10104497
0.70459,0.59087592,1.099701
0.705078,0.58096782,1.10689173
0.705566,0.56412405,1.10062314
0.706055,0.58484277,1.10336994
0.706543,0.58896297,1.10184939
0.707031,0.56733192,1.09914183
0.70752,0.57341412,1.09922031
0.708008,0.58427379,1.1052927
0.708496,0.56752812,1.10253609
0.708984,0.56939202,1.10252628
0.709473,0.58248837,1.10972682
0.709961,0.58029093,1.10501802
0.710449,0.57098124,1.10825532
0.710938,0.5743755,1.11006036
0.711426,0.58049694,1.10673477
0.711914,0.58607883,1.10329146
0.712402,0.57670047,1.10486106
0.712891,0.57358089,1.10731356
0.713379,0.5912487,1.1039193
0.713867,0.58018302,1.10953062
0.714355,0.56913696,1.11354291
0.714844,0.58231179,1.10954043
0.715332,0.59141547,1.11141414
0.71582,0.5747679,1.10590092
0.716309,0.57593529,1.1069604
