Time (s),X Accel (m/s^2),Y Accel (m/s^2)
18.149,2.00770479,0.8458182
18.149487999999998,2.02185081,0.85649148
18.149977,2.02261599,0.856413
18.150464999999997,2.02185081,0.88561737
18.150953,2.0222334,0.90077382
18.151441,2.02912002,0.91904004
18.15193,2.0222334,0.93814992
18.152417999999997,2.02414635,0.91459611
18.152906,2.02146822,0.89139546
18.153395,2.00655702,0.85967973
18.153883,2.00770479,0.83506644
18.154370999999998,1.97213373,0.85656015
18.154859,1.97060337,0.85071339
18.155347999999996,1.96103862,0.88877619
18.155836,1.93388454,0.88334145
18.156323999999998,1.96142121,0.88459713
18.156813,1.94994351,0.89036541
18.157300999999997,1.96524711,0.85204755
18.157789,1.98627975,0.84703464
18.158277,1.98398421,0.80403741
18.158766,1.9805409,0.82333368
18.159253999999997,2.01419901,0.84216888
18.159742,1.98704493,0.87775956
18.16023,1.99125342,0.89689887
18.160719,2.00196594,0.87874056
18.161206999999997,1.99048824,0.87961365
18.161695,1.99699227,0.85773735
18.162184,1.98551457,0.83468385
18.162672,1.98207126,0.81471069
18.163159999999998,1.96907301,0.80156529
18.163648,1.96754265,0.81922329
18.164136999999997,1.96448193,0.85534371
18.164625,1.96409934,0.89420112
18.165112999999998,1.9843668,0.89374986
18.165602,1.98360162,0.88573509
18.166089999999997,2.00120076,0.87399252
18.166578,2.01305124,0.85473549
18.167066,2.01266865,0.84896721
18.167555,2.03179815,0.844641
18.168042999999997,2.03065038,0.85185135
18.168531,2.02376376,0.87969213
18.16902,2.03256333,0.91786284
18.169508,2.01343383,0.92485737
18.169995999999998,2.01038292,0.92538711
18.170484,2.01153069,0.89409321
18.170972999999996,1.98589716,0.86544801
18.171461,1.99316637,0.84410145
18.171948999999998,1.97441946,0.85325418
18.172438,1.96103862,0.84539637
18.172925999999997,1.95950826,0.86686065
18.173414,1.94535243,0.88668666
18.173902,1.95376941,0.90631647
18.174391,1.95950826,0.9048744
18.174878999999997,1.97748018,0.8994789
18.175367,1.97403687,0.86069997
18.175855,2.00196594,0.83544903
18.176344,1.99240119,0.8409132
18.176831999999997,2.00120076,0.85424499
18.17732,1.99393155,0.87403176
18.177809,1.98589716,0.89929251
18.178297,1.98589716,0.89527041
18.178784999999998,1.98589716,0.89841942
18.179273,1.97060337,0.8782893
18.179761999999997,1.96754265,0.83871576
18.18025,1.97748018,0.82094004
18.180737999999998,1.96601229,0.78492753
18.181227,1.97289891,0.81998847
18.181714999999997,1.98130608,0.83088738
18.182203,1.96486452,0.86639958
18.182691,1.99048824,0.88630407
18.18318,1.99890522,0.86978403
18.183667999999997,1.98207126,0.87745545
18.184156,2.02070304,0.86173002
18.184645,2.02261599,0.83484081
18.185133,2.02758966,0.82762065
18.185620999999998,2.05397856,0.83498796
18.186109,2.0413629,0.8670078
18.186597999999996,2.02835484,0.89720298
18.187086,2.02452894,0.91698975
18.187573999999998,2.0111481,0.91558692
18.188063,1.99354896,0.89777196
18.188550999999997,1.99125342,0.87980985
18.189039,1.97060337,0.86586984
18.189527,1.97289891,0.84805488
18.190016,1.97098596,0.83837241
18.190503999999997,1.96792524,0.85659939
18.190992,1.96448193,0.88709868
18.19148,1.95912567,0.91414485
18.191969,1.97175114,0.92014857
18.192456999999997,1.97977572,0.90921042
18.192945,1.98207126,0.88238988
18.193434,2.00885256,0.8670078
18.193922,2.00579184,0.86150439
18.194409999999998,2.00426148,0.85493169
18.194898,1.99660968,0.86256387
18.195386999999997,2.00120076,0.87782823
18.195875,1.98245385,0.89884125
18.196362999999998,1.97251632,0.90152919
18.196852,1.9656297,0.88964928
18.197339999999997,1.94803056,0.86195565
18.197828,1.9503261,0.83096586
18.198316,1.96065603,0.81782046
18.198805,1.95070869,0.81740844
18.199292999999997,1.97022078,0.83878443
18.199781,1.96754265,0.8510175
18.20027,1.96256898,0.87274665
18.200758,1.98895788,0.88569585
18.201245999999998,1.98398421,0.88265475
18.201734,1.9958445,0.86597775
18.202222999999996,2.01687714,0.83590029
18.202711,2.01649455,0.83070099
18.203198999999998,2.03294592,0.83339874
18.203688,2.03485887,0.84448404
18.204175999999997,2.01572937,0.86810652
18.204664,2.01879009,0.88204653
18.205152,1.9996704,0.88257627
18.205641,1.97633241,0.88436169
18.206128999999997,1.97748018,0.86810652
18.206617,1.95453459,0.85306779
18.207105,1.97022078,0.81565245
18.207594,1.98015831,0.82507986
18.208081999999997,1.976715,0.84695616
18.20857,1.97403687,0.87258969
18.209059,1.97748018,0.9048744
18.209547,1.97633241,0.90548262
18.210034999999998,1.97556723,0.9102699
18.210523,1.99431414,0.91000503
18.211011999999997,1.97786277,0.88265475
18.2115,1.97480205,0.86313285
18.211987999999998,1.99852263,0.86173002
18.212477,1.98551457,0.85659939
18.212964999999997,1.98934047,0.88265475
18.213453,1.98130608,0.90054819
18.213941,1.95759531,0.90947529
18.21443,1.94496984,0.90590445
18.214917999999997,1.94343948,0.88136964
18.215406,1.9239372,0.86666445
18.215895,1.94841315,0.8385588
18.216383,1.95529977,0.83525283
18.216870999999998,1.95644754,0.83673414
18.217359,1.97480205,0.84167838
18.217847999999996,1.97901054,0.87255045
18.218336,1.98474939,0.8890803
18.218823999999998,2.00961774,0.89880201
18.219313,2.0034963,0.88527402
18.219800999999997,2.01802491,0.85941486
18.220289,2.02835484,0.84626946
18.220777,2.02682448,0.8362044
18.221266,2.037537,0.83514492
18.221753999999997,2.03677182,0.85245957
18.222242,2.01725973,0.85743324
18.22273,2.00655702,0.87567003
18.223219,1.98551457,0.88193862
18.223706999999997,1.97136855,0.87130458
18.224195,1.96754265,0.85117446
18.224684,1.97901054,0.81888975
18.225172,1.99010565,0.82777761
18.225659999999998,1.99890522,0.83578257
18.226148,2.0034963,0.85625604
18.226636999999997,2.00961774,0.87372765
18.227125,2.01038292,0.89401473
18.227612999999998,2.02108563,0.91923624
18.228102,2.00808738,0.91745082
18.228589999999997,2.00273112,0.89492706
18.229078,1.99278378,0.87092199
18.229566,1.99699227,0.85667787
18.230055,2.00158335,0.86438853
18.230542999999997,1.98245385,0.86951916
18.231031,1.98589716,0.89367138
18.23152,1.97709759,0.9086022
18.232008,1.9465002,0.90787626
18.232495999999998,1.95529977,0.90795474
18.232984,1.9354149,0.89416188
18.233472999999996,1.93388454,0.86066073
18.233961,1.96065603,0.84543561
18.234448999999998,1.95338682,0.83871576
18.234938,1.97098596,0.84911436
18.235425999999997,1.99928781,0.87851493
18.235914,1.98934047,0.90696393
18.236402,2.00502666,0.90601236
18.236891,2.01038292,0.8926119
18.237378999999997,2.00655702,0.88892334
18.237867,2.01687714,0.86032719
18.238355,2.01266865,0.83954961
18.238844,2.0111481,0.83506644
18.239331999999997,2.01266865,0.82750293
18.23982,2.00693961,0.85136085
18.240309,1.98972306,0.8728938
18.240797,1.97786277,0.88581357
18.241284999999998,1.98015831,0.86909733
18.241773,1.9732815,0.85891455
18.242261999999997,1.99125342,0.84265938
18.24275,2.00579184,0.82313748
18.243237999999998,1.99660968,0.82222515
18.243727,2.01955527,0.82161693
18.244214999999997,2.02720707,0.84312045
18.244703,2.0298852,0.88748127
18.245191,2.04939729,0.90631647
18.24568,2.02108563,0.91053477
18.246167999999997,2.01191328,0.89264133
18.246656,2.02032045,0.86719419
18.247145,1.99737486,0.8458182
18.247633,1.99469673,0.84026574
18.248120999999998,1.98857529,0.84060909
18.248609,1.97366409,0.85606965
18.249097999999996,1.9732815,0.88277247
18.249586,1.96371675,0.90631647
18.250073999999998,1.95376941,0.90647343
18.250563,1.94956092,0.90001845
18.251050999999997,1.94305689,0.86378031
18.251539,1.95491718,0.84194325
18.252027,1.9618038,0.83962809
18.252516,1.97786277,0.85823766
18.253003999999997,1.98666234,0.87350202
18.253492,2.00005299,0.88949232
18.25398,2.00808738,0.9196875
18.254469,2.00579184,0.92640735
18.254956999999997,2.0073222,0.91516509
18.255445,1.99048824,0.88261551
18.255934,1.98321903,0.84216888
18.256422,1.98168867,0.82902348
18.256909999999998,1.96524711,0.81531891
18.257398,1.97060337,0.8427771
18.257886999999997,1.97213373,0.86883246
18.258375,1.96256898,0.88398891
18.258862999999998,1.97901054,0.89632989
18.259352,1.9805409,0.88307658
18.259839999999997,1.97403687,0.87015681
18.260328,1.99775745,0.85026213
18.260816,1.99048824,0.8218818
18.261305,1.99775745,0.82477575
18.261792999999997,2.02835484,0.84517074
18.262281,2.03294592,0.88083009
18.26277,2.02720707,0.9095832
18.263258,2.03830218,0.91224171
18.263745999999998,2.02185081,0.90631647
18.264234,2.01611196,0.88766766
18.264722999999996,2.00005299,0.85728609
18.265211,1.97709759,0.84053061
18.265698999999998,1.97518464,0.81828153
18.266188,1.96983819,0.83210382
18.266675999999997,1.95912567,0.85352886
18.267164,1.97441946,0.88910973
18.267652,1.95759531,0.90738576
18.268141,1.96333416,0.88755975
18.268628999999997,1.97060337,0.86837139
18.269117,1.95912567,0.85029156
18.269605,1.98015831,0.83772495
18.270094,1.976715,0.85318551
18.270581999999997,1.99240119,0.84839823
18.27107,2.00387889,0.87039225
18.271559,2.01266865,0.91907928
18.272047,2.00846997,0.92591685
18.272534999999998,1.99699227,0.93313701
18.273023,1.99814004,0.8989884
18.273511999999997,1.97556723,0.86248539
18.274,1.96639488,0.84205116
18.274487999999998,1.96448193,0.82918044
18.274977,1.94994351,0.84703464
18.275464999999997,1.96142121,0.85443138
18.275953,1.976715,0.87874056
18.276441,1.97060337,0.91254582
18.27693,1.99354896,0.9097794
18.277417999999997,1.99163601,0.90803322
18.277906,1.97748018,0.87305076
18.278395,2.00234853,0.83285919
18.278883,2.0073222,0.84167838
18.279370999999998,2.01038292,0.83677338
18.279859,2.03294592,0.86130819
18.280347999999996,2.02070304,0.89226855
18.280836,2.03868477,0.90768987
18.281323999999998,2.03638923,0.91041705
18.281813,2.01649455,0.89769348
18.282300999999997,1.99354896,0.86359392
18.282789,1.98360162,0.83547846
18.283277,1.96065603,0.80164377
18.283766,1.96869042,0.81793818
18.284253999999997,1.96907301,0.8331633
18.284742,1.97175114,0.8700489
18.28523,1.97556723,0.90008712
18.285719,1.9920186,0.89529984
18.286206999999997,1.98513198,0.90138204
18.286695,1.98857529,0.87623901
18.287184,1.98551457,0.86150439
18.287672,1.98704493,0.83756799
18.288159999999998,1.99393155,0.83419335
18.288648,1.99393155,0.86540877
18.289136999999997,1.99393155,0.88235064
18.289625,1.99660968,0.92048211
18.290112999999998,1.98972306,0.91714671
18.290602,1.98781011,0.89921403
18.291089999999997,1.97366409,0.87376689
18.291578,1.95491718,0.84843747
18.292066,1.94305689,0.83612592
18.292555,1.93961358,0.82404981
18.293042999999997,1.93846581,0.82504062
18.293531,1.96409934,0.8653401
18.29402,1.96486452,0.89933175
18.294508,1.97366409,0.91718595
18.294995999999998,1.99278378,0.91862802
18.295484,1.98742752,0.88072218
18.295972999999996,1.99890522,0.87396309
18.296461,2.01611196,0.84726027
18.296948999999998,1.99010565,0.85044852
18.297438,2.01076551,0.86658597
18.297925999999997,2.02797225,0.87984909
18.298414,2.01649455,0.90324594
18.298902,2.01419901,0.91706823
18.299391,2.01191328,0.91558692
18.299878999999997,1.97786277,0.89678115
18.300367,1.97289891,0.84904569
18.300855,1.96103862,0.83013201
18.301344,1.94917833,0.82199952
18.301831999999997,1.96065603,0.82587447
18.30232,1.9694556,0.87023529
18.302809,1.97060337,0.87585642
18.303297,1.98666234,0.90146052
18.303784999999998,2.00005299,0.9067383
18.304273,1.98972306,0.89887068
18.304761999999997,1.9996704,0.88003548
18.30525,1.9996704,0.83362437
18.305737999999998,1.98513198,0.84224736
18.306227,1.99660968,0.82910196
18.306714999999997,1.99010565,0.86844987
18.307203,1.99048824,0.88892334
18.307691,1.99431414,0.89150337
18.30818,1.97977572,0.88896258
18.308667999999997,1.96754265,0.88664742
18.309156,1.96295157,0.86366259
18.309645,1.93273677,0.83476233
18.310133,1.95185646,0.81296451
18.310620999999998,1.94994351,0.82177389
18.311109,1.95300423,0.85390164
18.311597999999996,1.97594982,0.87881904
18.312086,1.97098596,0.90718956
18.312573999999998,1.99125342,0.89523117
18.313063,2.00387889,0.9067383
18.313550999999997,2.00234853,0.88224273
18.314039,2.00158335,0.85800222
18.314527,1.9996704,0.85975821
18.315016,1.99928781,0.84706407
18.315503999999997,2.00196594,0.86830272
18.315992,2.00196594,0.88904106
18.31648,1.98666234,0.91493946
18.316969,1.99010565,0.91816695
18.317456999999997,1.96677747,0.90775854
18.317945,1.96869042,0.87980985
18.318434,1.95874308,0.85322475
18.318922,1.96601229,0.83939265
18.319409999999998,1.95338682,0.83601801
18.319898,1.96448193,0.85633452
18.320386999999997,1.98207126,0.87532668
18.320875,1.98245385,0.90806265
18.321362999999998,2.00961774,0.91995237
18.321852,2.0073222,0.92280708
18.322339999999997,2.00120076,0.89488782
18.322828,2.01191328,0.85861044
18.323316,1.98704493,0.83726388
18.323805,1.98742752,0.83293767
18.324292999999997,1.98666234,0.84824127
18.324781,1.96869042,0.856413
18.32527,1.96448193,0.87881904
18.325758,1.96830783,0.88295886
18.326245999999998,1.94611761,0.89237646
18.326734,1.95262164,0.87335487
18.327222999999996,1.94229171,0.83643003
18.327711,1.94152653,0.81151263
18.328198999999998,1.95376941,0.80635257
18.328688,1.95759531,0.82956303
18.329175999999997,1.95989085,0.84828051
18.329664,1.98589716,0.87301152
18.330152,2.00158335,0.89742861
18.330641,2.01496419,0.89720298
18.331128999999997,2.01266865,0.89340651
18.331617,2.00770479,0.87209919
18.332105,2.00693961,0.84714255
18.332594,2.0145816,0.83540979
18.333081999999997,1.99125342,0.84365019
18.33357,1.98513198,0.85625604
18.334059,1.97901054,0.89363214
18.334547,1.96677747,0.89219007
18.335034999999998,1.96754265,0.89933175
18.335523,1.97594982,0.890748
18.336011999999997,1.97022078,0.86951916
18.3365,1.97939313,0.85732533
18.336987999999998,1.98130608,0.8404227
18.337477,1.97824536,0.84566124
18.337964999999997,2.00234853,0.87084351
18.338453,2.00311371,0.90495288
18.338941,2.00196594,0.92333682
18.33943,2.01993786,0.92739816
18.339917999999997,2.01496419,0.91452744
18.340406,2.01153069,0.89204292
18.340895,2.01343383,0.85322475
18.341383,1.99431414,0.84908493
18.341870999999998,1.98781011,0.85162572
18.342359,1.98207126,0.84243375
18.342847999999996,1.9579779,0.87411024
18.343336,1.96677747,0.89196444
18.343823999999998,1.9579779,0.90503136
18.344313,1.96218639,0.89268057
18.344800999999997,1.97022078,0.86670369
18.345289,1.97136855,0.82910196
18.345777,1.97748018,0.81945873
18.346266,1.97901054,0.82504062
18.346753999999997,1.98092349,0.84414069
18.347242,1.99622709,0.86089617
18.34773,2.00387889,0.89420112
18.348219,2.01649455,0.89275905
18.348706999999997,2.01611196,0.90012636
18.349195,2.02261599,0.88045731
18.349684,2.02452894,0.83985372
18.350172,2.00464407,0.81531891
18.350659999999998,1.99507932,0.81459297
18.351148,1.97748018,0.82735578
18.351636999999997,1.96869042,0.85185135
18.352125,1.96792524,0.87490485
18.352612999999998,1.97060337,0.88922745
18.353102,1.9805409,0.89401473
18.353589999999997,1.98283644,0.88060446
18.354078,1.98207126,0.85603041
18.354566,1.99814004,0.82940607
18.355055,1.98360162,0.83214306
18.355542999999997,1.98781011,0.85302855
18.356031,2.00273112,0.87361974
18.35652,1.98781011,0.90897498
18.357008,2.01879009,0.92371941
18.357495999999998,2.02414635,0.9267507
18.357984,2.00808738,0.9072288
18.358472999999996,2.01228606,0.88736355
18.358961,2.00120076,0.86773374
18.359448999999998,1.97556723,0.8432676
18.359938,1.97518464,0.83981448
18.360425999999997,1.954152,0.86560497
18.360914,1.9465002,0.89052237
18.361402,1.95529977,0.90407979
18.361891,1.9656297,0.90290259
18.362378999999997,1.96830783,0.88508763
18.362867,1.98742752,0.86248539
18.363355,1.98781011,0.84999726
18.363844,1.97748018,0.83837241
18.364331999999997,2.00426148,0.84790773
18.36482,2.00311371,0.85811994
18.365309,1.99699227,0.87532668
18.365797,2.01725973,0.90704241
18.366284999999998,2.01879009,0.90897498
18.366773,2.02338117,0.88979643
18.367261999999997,2.0222334,0.84732894
18.36775,2.00273112,0.8136414
18.368237999999998,1.98666234,0.8138376
18.368727,1.98283644,0.80749053
18.369214999999997,1.96524711,0.83271204
18.369703,1.96983819,0.84824127
18.370191,1.97633241,0.87114762
18.37068,1.97403687,0.89021826
18.371167999999997,2.00387889,0.88068294
18.371656,2.00234853,0.84908493
18.372145,2.0145816,0.82918044
18.372633,2.02797225,0.81508347
18.373120999999998,2.01764232,0.82788552
18.373609,2.01879009,0.84881025
18.374097999999996,2.02070304,0.87745545
18.374586,2.01611196,0.90339309
18.375073999999998,2.01879009,0.90479592
18.375563,2.02529412,0.91091736
18.376050999999997,2.0111481,0.89572167
18.376539,2.01191328,0.86024871
18.377027,1.99431414,0.83441898
18.377516,1.976715,0.83332026
18.378003999999997,1.96486452,0.84771153
18.378492,1.95223905,0.88026111
18.37898,1.96371675,0.89640837
18.379469,1.96065603,0.91232019
18.379956999999997,1.98895788,0.91368378
18.380445,1.98704493,0.88398891
18.380934,1.99087083,0.8712261
18.381422,2.0145816,0.84486663
18.381909999999998,2.00273112,0.85292064
18.382398,2.00540925,0.83920626
18.382886999999997,2.00808738,0.87810291
18.383375,2.00273112,0.91008351
18.383862999999998,2.02108563,0.91483155
18.384352,2.00464407,0.90028332
18.384839999999997,2.00540925,0.87012738
18.385328,1.99546191,0.84831975
18.385816,1.98321903,0.8308089
18.386305,1.97556723,0.82009638
18.386792999999997,1.98207126,0.81505404
18.387281,1.95759531,0.8368911
18.38777,1.98972306,0.8728938
18.388258,1.97633241,0.8937891
18.388745999999998,1.99660968,0.88995339
18.389234,2.02108563,0.8676945
18.389722999999996,2.00961774,0.84494511
